ARCH,,,,,,,,,,,,,,,,,,,,,,,,,,,
"OUTPUT,0",countries,products,elements,,,,2010A,2011A,2012A,2013A,2014A,2015A,2016A,2017A,2018A,2019A,2020A,2021A,2022A,2023A,2024A,2025A,2026A,2027A,2028A,2029A,2030A
TJK_BT_fo..pc,Tajikistan,Butter,Per-capita food consumption [kg/p/year],TJK,BT,FO..PC,0.101287292,0.085338323,0.040775168,0.033627589,0.022958968,0.05556432,0.020263422,0.019279609,0.018886133,0.018510547,0.018924216,0.019232487,0.019559992,0.01990303,0.020219603,0.020542053,0.020861163,0.021183988,0.021505759,0.021820656,0.022130577
TJK_BV_fo..pc,Tajikistan,Beef and Veal,Per-capita food consumption [kg/p/year],TJK,BV,FO..PC,2.693692356,2.693172564,2.766445084,3.385209868,4.259474551,4.07112169,4.099210092,4.374341508,4.45800589,4.520017219,4.526055799,4.509262756,4.495867757,4.493533416,4.498478529,4.495399013,4.485842227,4.476599698,4.469850351,4.462368926,4.451800539
TJK_EG_fo..pc,Tajikistan,Eggs,Per-capita food consumption [kg/p/year],TJK,EG,FO..PC,1.258921287,1.502824503,1.589168821,1.775021711,1.508090657,1.582462791,1.425719956,1.444186966,1.46766288,1.523814363,1.512923049,1.528376362,1.544825808,1.559407373,1.573991178,1.588790964,1.603857938,1.618194897,1.632204008,1.64560211,1.657787519
TJK_FH_fo..pc,Tajikistan,Fish,Per-capita food consumption [kg/p/year],TJK,FH,FO..PC,0.369883881,0.520130306,0.511469126,0.524827212,0.604245144,0.529814805,0.37434147,0.370555705,0.320101357,0.330082477,0.360668854,0.369259749,0.375770939,0.382070212,0.388994282,0.396342508,0.403168971,0.409682171,0.415950311,0.421728794,0.42609942
TJK_MA_fo..pc,Tajikistan,Maize,Per-capita food consumption [kg/p/year],TJK,MA,FO..PC,1.046897079,1.023548104,1.00061763,1.222821406,1.195779599,1.169775158,1.14482609,1.120907497,1.098031007,1.076194576,1.073285791,1.072839011,1.07245691,1.070940201,1.068532912,1.065137358,1.060671981,1.055258381,1.04887669,1.041548878,1.033323114
TJK_MK_fo..pc,Tajikistan,Milk,Per-capita food consumption [kg/p/year],TJK,MK,FO..PC,8.35679392,8.595360661,9.421536764,10.70472335,10.79353688,11.10568632,11.03962906,11.48931779,11.24277997,11.05570845,11.18176065,11.26994223,11.37241065,11.48403314,11.58399044,11.68187578,11.77790339,11.87155808,11.96069563,12.04261039,12.11600769
TJK_OCG_fo..pc,Tajikistan,Other Coarse Grains,Per-capita food consumption [kg/p/year],TJK,OCG,FO..PC,2.224703402,2.17508578,2.251434695,2.201122552,2.032868366,1.98865988,2.060728176,2.017673848,1.976495342,1.93718898,1.920251522,1.906343294,1.893333018,1.874463766,1.853670206,1.831216372,1.807029608,1.782088045,1.756509183,1.730446454,1.7039562
TJK_OOS_fo..pc,Tajikistan,Other Oilseeds,Per-capita food consumption [kg/p/year],TJK,OOS,FO..PC,0.028501773,0.027866097,0.027241815,0.02663305,0.02604408,0.025477703,0.024934312,0.024413365,0.023915115,0.023439518,0.023730993,0.023927483,0.024159206,0.024414236,0.024642641,0.024872542,0.025101581,0.025333423,0.025561154,0.025785984,0.026007913
TJK_PK_fo..pc,Tajikistan,Pork,Per-capita food consumption [kg/p/year],TJK,PK,FO..PC,0.598825129,0.550361815,0.470690533,0.649367079,0.644668697,0.523217032,0.326412815,0.19727972,0.193253457,0.189410245,0.184025444,0.185051949,0.185405344,0.185544822,0.185570691,0.185510287,0.185436619,0.185278845,0.18495289,0.184639924,0.184161581
TJK_PS_fo..pc,Tajikistan,Pulses,Per-capita food consumption [kg/p/year],TJK,PS,FO..PC,1.138500573,2.750785528,2.188885522,2.201078531,2.217031843,2.233936517,2.251930522,2.271076205,2.291513728,2.313364556,2.318228769,2.342288645,2.361246542,2.383176331,2.402516669,2.422371468,2.442249211,2.460773202,2.478561518,2.495010698,2.510361172
TJK_PT_fo..pc,Tajikistan,Poultry,Per-capita food consumption [kg/p/year],TJK,PT,FO..PC,3.007054824,3.06158591,3.131232749,3.483867099,3.844192254,3.84386947,3.412085473,4.013173903,1.562289498,1.433491175,1.42921549,1.453245414,1.47422399,1.492807578,1.509957909,1.527051263,1.543424408,1.558879487,1.57363997,1.587655214,1.600756237
TJK_RI_fo..pc,Tajikistan,Rice,Per-capita food consumption [kg/p/year],TJK,RI,FO..PC,7.104806283,9.889048385,8.000038012,8.073800616,8.046795527,8.215167163,9.314934726,8.895970261,8.824216388,9.07931554,9.080416461,9.102356069,9.122939763,9.130631286,9.132199169,9.132671099,9.127738896,9.118723725,9.104857713,9.086613292,9.059908661
TJK_RT_fo..pc,Tajikistan,Roots tubers,Per-capita food consumption [kg/p/year],TJK,RT,FO..PC,8.16317997,6.491342072,7.023835452,7.209265881,6.941915295,6.682569904,6.431543186,6.188857842,5.954699357,5.729133056,5.685840409,5.707283351,5.7265491,5.736056981,5.744841575,5.749849242,5.750976119,5.749994784,5.743852566,5.73473058,5.721073528
TJK_SH_fo..pc,Tajikistan,Sheep,Per-capita food consumption [kg/p/year],TJK,SH,FO..PC,4.621527153,4.847779705,4.463380015,4.732318841,5.316436096,5.695635242,5.702332963,5.733912629,5.731721858,5.617735687,5.568946599,5.516094367,5.508160624,5.497716233,5.481322724,5.465785971,5.451365135,5.437194982,5.421716868,5.40537791,5.387137998
TJK_SU_fo..pc,Tajikistan,Sugar,Per-capita food consumption [kg/p/year],TJK,SU,FO..PC,15.57259404,15.35322155,15.13434165,15.04070329,14.94724498,14.97312202,15.45515222,15.58061421,15.5920403,15.28196298,15.26152436,15.29401899,15.32532364,15.32374956,15.30808065,15.29645279,15.29562679,15.28067498,15.24936142,15.21590726,15.17473238
TJK_VL_fo..pc,Tajikistan,Vegetable oils,Per-capita food consumption [kg/p/year],TJK,VL,FO..PC,8.133353411,9.20025292,9.001125073,9.420659657,9.385266387,9.021820129,6.331104456,7.85727505,7.674354542,7.531455118,12.18430627,12.12423807,12.07964854,12.03268948,11.97241574,11.90302583,11.83482626,11.76213288,11.68302847,11.59811942,11.50507929
TJK_WT_fo..pc,Tajikistan,Wheat,Per-capita food consumption [kg/p/year],TJK,WT,FO..PC,179.8045732,180.8865386,181.9873314,182.4449538,182.1172329,182.4849246,182.0273484,182.1474683,182.053541,182.0921223,181.5687631,181.4153577,181.1945449,180.8449069,180.5024963,180.1309926,179.7367321,179.3189661,178.8815483,178.4083693,177.9132756
TKM_BT_fo..pc,Turkmenistan,Butter,Per-capita food consumption [kg/p/year],TKM,BT,FO..PC,0.684306438,0.692269009,0.740051809,0.677025312,0.801233731,0.788705173,0.77173794,0.754071431,0.740327318,0.720564749,0.74034895,0.757178848,0.77513154,0.794436083,0.813538379,0.833437143,0.853796035,0.874942923,0.896722331,0.918927247,0.941668559
TKM_BV_fo..pc,Turkmenistan,Beef and Veal,Per-capita food consumption [kg/p/year],TKM,BV,FO..PC,19.2806471,19.24354957,19.7593933,19.34514428,21.96156287,21.47236262,20.6553099,21.48830917,20.45641275,20.26062489,20.38907164,20.44219629,20.51536497,20.6531695,20.84155153,21.00178626,21.14066215,21.29017525,21.4612577,21.63902929,21.81222689
TKM_EG_fo..pc,Turkmenistan,Eggs,Per-capita food consumption [kg/p/year],TKM,EG,FO..PC,7.711765948,7.683845419,7.562252563,7.438740491,7.207495191,6.204213441,6.306078114,6.35282416,6.312866874,6.276113867,6.262394062,6.366464602,6.477258659,6.585736069,6.700584575,6.820257228,6.945227782,7.071439131,7.200831211,7.332349247,7.463442296
TKM_FH_fo..pc,Turkmenistan,Fish,Per-capita food consumption [kg/p/year],TKM,FH,FO..PC,3.847238632,3.51921544,3.764889329,3.636806865,3.638064661,3.621227563,3.150496908,2.940287498,3.171777175,3.141307862,3.449542277,3.55409692,3.640526471,3.728354489,3.826334175,3.931279539,4.034010045,4.136693312,4.240127578,4.341910236,4.432518289
TKM_MA_fo..pc,Turkmenistan,Maize,Per-capita food consumption [kg/p/year],TKM,MA,FO..PC,0.982857016,0.966358913,0.949155835,0.931744696,1.189116936,1.167954733,1.147893961,1.128849447,1.110832772,1.0938045,1.092675286,1.094568549,1.096651763,1.097863083,1.098490096,1.098281866,1.097155745,1.09523969,1.092513548,1.088998696,1.084742376
TKM_MK_fo..pc,Turkmenistan,Milk,Per-capita food consumption [kg/p/year],TKM,MK,FO..PC,41.1694181,40.51914805,40.4095893,40.04549354,41.37184519,31.59959482,31.87845019,31.56816105,31.07466586,30.63196895,31.13603659,31.58052101,32.0770072,32.62637023,33.17402549,33.73464632,34.30979853,34.89910471,35.49720954,36.09678539,36.69437021
TKM_OCG_fo..pc,Turkmenistan,Other Coarse Grains,Per-capita food consumption [kg/p/year],TKM,OCG,FO..PC,0.982945473,0.966445886,0.949241259,0.931828554,0.914787659,0.898507576,0.883074824,0.86842388,0.854563652,0.841463802,0.835503743,0.831235458,0.827428431,0.821248429,0.814432795,0.806979309,0.798853229,0.79048578,0.781929078,0.773250859,0.764475252
TKM_OOS_fo..pc,Turkmenistan,Other Oilseeds,Per-capita food consumption [kg/p/year],TKM,OOS,FO..PC,5.31E-05,5.22E-05,5.13E-05,5.03E-05,4.94E-05,4.85E-05,4.77E-05,4.69E-05,4.61E-05,4.54E-05,4.61E-05,4.66E-05,4.71E-05,4.77E-05,4.83E-05,4.89E-05,4.95E-05,5.01E-05,5.08E-05,5.14E-05,5.21E-05
TKM_PK_fo..pc,Turkmenistan,Pork,Per-capita food consumption [kg/p/year],TKM,PK,FO..PC,0.094983302,0.099419005,0.090967095,0.072452468,0.068639488,0.063392989,0.05693554,0.055990933,0.055097306,0.054252703,0.052973735,0.053606918,0.054062128,0.054494509,0.054938772,0.055381046,0.055843838,0.056306947,0.056745114,0.057214102,0.057659187
TKM_PS_fo..pc,Turkmenistan,Pulses,Per-capita food consumption [kg/p/year],TKM,PS,FO..PC,1.77E-05,1.74E-05,1.71E-05,1.68E-05,1.65E-05,1.62E-05,1.59E-05,1.56E-05,1.54E-05,1.51E-05,1.52E-05,1.54E-05,1.56E-05,1.57E-05,1.59E-05,1.61E-05,1.63E-05,1.65E-05,1.66E-05,1.68E-05,1.70E-05
TKM_PT_fo..pc,Turkmenistan,Poultry,Per-capita food consumption [kg/p/year],TKM,PT,FO..PC,3.813917678,3.623092165,5.006018723,7.834258487,7.414381919,5.133861826,4.460786573,4.73361307,7.873873217,8.656116394,8.673424045,8.875162019,9.062426776,9.243104898,9.424201272,9.610742069,9.79885367,9.987546965,10.17847891,10.37155353,10.56585944
TKM_RI_fo..pc,Turkmenistan,Rice,Per-capita food consumption [kg/p/year],TKM,RI,FO..PC,17.76533713,19.97947054,20.25688384,20.25799319,20.4363466,20.07264973,19.55128315,18.53223454,18.74914823,18.79829241,18.83206272,18.91814774,19.0037838,19.06778078,19.12493647,19.18325932,19.23387449,19.27972371,19.31932484,19.3537949,19.37450724
TKM_RT_fo..pc,Turkmenistan,Roots tubers,Per-capita food consumption [kg/p/year],TKM,RT,FO..PC,6.2902849,6.184816647,6.074597346,5.963166058,5.854114146,5.749930995,5.651170271,5.557412662,5.468715187,5.384883691,5.353143898,5.384884028,5.415273428,5.437946484,5.461661885,5.482809614,5.501324477,5.518948308,5.532790083,5.544970445,5.554008031
TKM_SH_fo..pc,Turkmenistan,Sheep,Per-capita food consumption [kg/p/year],TKM,SH,FO..PC,21.23112685,21.30073442,24.13228711,23.82696671,23.73501187,22.88066447,22.3357207,21.82057298,21.53306605,21.20297953,21.1238681,21.0560326,21.1638737,21.27668182,21.38319581,21.50123746,21.63230058,21.77352419,21.91905699,22.07095931,22.22517837
TKM_SU_fo..pc,Turkmenistan,Sugar,Per-capita food consumption [kg/p/year],TKM,SU,FO..PC,19.26399751,19.32717827,19.36277904,19.56663863,19.57469418,19.76538779,19.95569502,19.97195175,20.16588725,19.85675861,19.92929467,20.09833604,20.27177795,20.41645077,20.55898182,20.7154888,20.89576791,21.06638321,21.22415018,21.38880992,21.55270655
TKM_VL_fo..pc,Turkmenistan,Vegetable oils,Per-capita food consumption [kg/p/year],TKM,VL,FO..PC,5.555764449,4.36989587,4.938260339,5.238345627,3.97687118,2.081295794,3.350836287,3.243769173,2.812819687,3.012196154,4.897449491,4.904198926,4.918261639,4.934612492,4.949231798,4.961773955,4.97654675,4.991242462,5.00505935,5.018240707,5.029739998
TKM_WT_fo..pc,Turkmenistan,Wheat,Per-capita food consumption [kg/p/year],TKM,WT,FO..PC,150.5736948,150.1721751,149.966622,150.0108961,150.011675,150.0372619,149.402814,149.3554653,149.5351809,149.5146612,149.3346512,149.5292566,149.684808,149.7728036,149.9115766,150.0515047,150.1992427,150.3558418,150.5260479,150.6977072,150.8837727
TLS_BT_fo..pc,Timor-Leste,Butter,Per-capita food consumption [kg/p/year],TLS,BT,FO..PC,0.032444389,0.096330348,0.058784881,0.036306346,0.051120783,0.0435141,0.115081055,0.043199509,0.043561862,0.043930906,0.044035521,0.044916281,0.045712723,0.046457583,0.047108649,0.047735738,0.048309113,0.0488285,0.049298805,0.049714404,0.050084508
TLS_BV_fo..pc,Timor-Leste,Beef and Veal,Per-capita food consumption [kg/p/year],TLS,BV,FO..PC,1.009380986,1.028171811,1.035997087,1.224030444,0.963296956,1.125887057,1.142691822,1.539522496,1.507219283,1.475716541,1.482192522,1.488986697,1.494810787,1.497958786,1.499673465,1.50051441,1.500396642,1.499384591,1.497108545,1.49404695,1.490171781
TLS_EG_fo..pc,Timor-Leste,Eggs,Per-capita food consumption [kg/p/year],TLS,EG,FO..PC,0.974232899,0.955349603,0.886095639,0.88486163,0.884719364,0.892844875,0.875719538,0.857818818,0.839819533,0.822266269,0.839576481,0.853255841,0.867770396,0.881070733,0.89490158,0.907356834,0.919018803,0.929642497,0.940145881,0.949512412,0.957649556
TLS_FH_fo..pc,Timor-Leste,Fish,Per-capita food consumption [kg/p/year],TLS,FH,FO..PC,5.00154287,5.775438532,6.552500153,6.315319202,6.71885913,5.829004948,6.106064925,7.649074843,5.720076095,5.833074205,5.815878713,5.840149969,5.868382897,5.892278498,5.922852525,5.951959877,5.978378252,6.020793333,6.021567394,6.043833323,6.061043121
TLS_MA_fo..pc,Timor-Leste,Maize,Per-capita food consumption [kg/p/year],TLS,MA,FO..PC,71.0018413,72.32641641,72.43421219,57.45774694,64.47072862,51.02270019,71.35340726,71.08093467,49.63242813,49.75712097,49.81373606,49.84342783,49.92218532,49.99561383,50.09117417,50.18940343,50.28732296,50.39425184,50.50671849,50.62198232,50.7460209
TLS_MK_fo..pc,Timor-Leste,Milk,Per-capita food consumption [kg/p/year],TLS,MK,FO..PC,1.148410961,1.155280501,1.092781899,1.397563292,1.167977976,0.937986725,1.064121414,0.842035569,0.819263289,0.797334706,0.813151882,0.822401576,0.831442811,0.839711494,0.847862086,0.85583612,0.863518264,0.870392098,0.876634333,0.882079394,0.886033184
TLS_OCG_fo..pc,Timor-Leste,Other Coarse Grains,Per-capita food consumption [kg/p/year],TLS,OCG,FO..PC,0.000486666,0.000477233,0.000466821,0.00045594,0.000445246,0.000435141,0.000425642,0.000416567,0.000407826,0.000399302,0.000398982,0.000399282,0.000400001,0.000399711,0.000400013,0.000399834,0.000399417,0.000398794,0.000397814,0.000396451,0.000394715
TLS_OOS_fo..pc,Timor-Leste,Other Oilseeds,Per-capita food consumption [kg/p/year],TLS,OOS,FO..PC,2.018761973,1.979632849,1.936443153,1.891307301,1.846944432,1.805029351,1.765627151,1.727980353,1.691722801,1.656363708,1.676520494,1.689467922,1.705681445,1.72193668,1.736240559,1.75033948,1.763958682,1.777342079,1.79000365,1.802077305,1.813566706
TLS_PK_fo..pc,Timor-Leste,Pork,Per-capita food consumption [kg/p/year],TLS,PK,FO..PC,7.036827449,7.211519665,7.4414744,7.963754671,7.335667512,7.330997777,7.196191804,7.805534108,7.641753565,7.482031493,7.625238127,7.694192336,7.751733949,7.810005169,7.856515693,7.90024981,7.92951106,7.952822195,7.969609172,7.982915264,7.981287615
TLS_PS_fo..pc,Timor-Leste,Pulses,Per-capita food consumption [kg/p/year],TLS,PS,FO..PC,7.767727431,8.828809002,8.188388188,8.430671161,8.479907299,8.536085723,8.600243008,8.669374196,8.742092061,8.816152699,8.942455969,9.042923692,9.120646074,9.212142998,9.288783105,9.368046648,9.44706169,9.521674068,9.594450552,9.66283444,9.729129911
TLS_PT_fo..pc,Timor-Leste,Poultry,Per-capita food consumption [kg/p/year],TLS,PT,FO..PC,4.214526112,4.264076131,4.193609702,4.629312353,4.223895955,5.163673249,6.147693038,8.379239014,7.020045436,7.998018366,8.085522429,8.153369762,8.2109832,8.254819355,8.291520019,8.320189557,8.336245284,8.349785721,8.355543211,8.352962246,8.343307899
TLS_RI_fo..pc,Timor-Leste,Rice,Per-capita food consumption [kg/p/year],TLS,RI,FO..PC,100.0729149,94.26233915,104.2740058,105.1026486,106.6775316,107.3541206,110.4948389,110.5660572,111.4724488,114.3186738,114.4983094,114.0902548,113.3665471,112.3034601,111.9188038,111.4302012,110.916336,110.4098743,109.8484507,109.272207,108.5913897
TLS_RT_fo..pc,Timor-Leste,Roots tubers,Per-capita food consumption [kg/p/year],TLS,RT,FO..PC,16.05997248,13.35096931,13.98647936,14.46005752,13.69970202,12.98962536,12.32742803,11.70522674,11.11845959,10.56216075,10.38806865,10.56120098,10.74424173,10.91730102,11.0957855,11.26670248,11.43272816,11.59335792,11.74427838,11.88699356,12.01609436
TLS_SH_fo..pc,Timor-Leste,Sheep,Per-capita food consumption [kg/p/year],TLS,SH,FO..PC,0.4087993,0.425532686,0.449704343,0.471138158,0.46379743,0.380023144,0.312847061,0.306176519,0.299752134,0.293486945,0.290749186,0.290333138,0.289533266,0.288913115,0.287907724,0.286787981,0.285439772,0.28386803,0.282206093,0.28029338,0.278089412
TLS_SU_fo..pc,Timor-Leste,Sugar,Per-capita food consumption [kg/p/year],TLS,SU,FO..PC,8.111097213,6.186352654,6.051384852,11.82067063,11.88970478,11.96847274,12.05842788,12.15535694,12.2573149,12.36115556,12.76997905,13.20187779,13.64708477,14.06681464,14.48701483,14.91944829,15.37496654,15.82240711,16.25395862,16.69014249,17.12237349
TLS_VL_fo..pc,Timor-Leste,Vegetable oils,Per-capita food consumption [kg/p/year],TLS,VL,FO..PC,0.534754383,0.29592299,0.537472839,0.519419547,0.431985355,0.472968132,0.453504293,0.43359148,0.434098017,0.422028604,0.436165504,0.441219699,0.446308816,0.451530399,0.455683031,0.45900423,0.462027568,0.46466539,0.466808191,0.468497856,0.469615153
TLS_WT_fo..pc,Timor-Leste,Wheat,Per-capita food consumption [kg/p/year],TLS,WT,FO..PC,8.291343817,8.395764316,8.212593727,16.88667233,13.11577906,13.48614786,13.1515576,13.02310907,13.59420108,13.31006551,13.34772521,13.39562829,13.435028,13.46480438,13.49960061,13.53589876,13.57391259,13.61454376,13.65665329,13.69964857,13.74449475
TON_BT_fo..pc,Tonga,Butter,Per-capita food consumption [kg/p/year],TON,BT,FO..PC,1.949355157,2.811325533,3.144324602,3.436882785,3.894802604,3.196570316,3.117940244,3.054989912,3.027300659,2.998882225,3.085694787,3.086450999,3.088526758,3.095645796,3.100233963,3.106006107,3.111384004,3.11648282,3.121253475,3.12516478,3.12805582
TON_BV_fo..pc,Tonga,Beef and Veal,Per-capita food consumption [kg/p/year],TON,BV,FO..PC,14.66721708,13.76880148,13.13946553,13.01268382,15.45158946,15.64345103,15.5262222,15.39714915,15.25759532,15.11436641,15.15602974,15.19536628,15.25722035,15.29872673,15.30867325,15.29268277,15.26199548,15.22305747,15.19716938,15.17205498,15.14704498
TON_EG_fo..pc,Tonga,Eggs,Per-capita food consumption [kg/p/year],TON,EG,FO..PC,2.742541048,2.722873964,2.729369037,2.72766968,2.732033865,2.709093343,2.729597986,2.706906213,2.682371856,2.657191402,2.643842541,2.63196554,2.617809597,2.601051876,2.584154125,2.565303213,2.546999056,2.527114404,2.508852305,2.490597184,2.471682591
TON_FH_fo..pc,Tonga,Fish,Per-capita food consumption [kg/p/year],TON,FH,FO..PC,27.62722947,28.57379495,21.99442393,22.09560045,14.13318514,18.42031888,19.52331334,20.36389611,17.66521131,19.75660172,26.16326053,26.08732707,26.50455924,26.8100201,27.07803863,27.29435336,27.89463588,28.37716533,28.86132956,29.32562841,29.76936056
TON_MA_fo..pc,Tonga,Maize,Per-capita food consumption [kg/p/year],TON,MA,FO..PC,0.000864246,0.00086061,0.000857543,0.000854474,0.000850806,0.000846151,0.000840164,0.000833179,0.000825627,0.000817877,0.000807339,0.000799987,0.000791692,0.000783875,0.000775999,0.000768089,0.000760234,0.000752411,0.0007447,0.000737001,0.000729427
TON_MK_fo..pc,Tonga,Milk,Per-capita food consumption [kg/p/year],TON,MK,FO..PC,2.219960223,1.490002532,1.398748035,1.412729719,1.416119976,1.315294668,1.306921061,1.296056326,1.28430937,1.272253065,1.278600793,1.288396418,1.298176271,1.307868646,1.317925259,1.327643111,1.337435966,1.346996129,1.35678242,1.366586699,1.376177816
TON_OCG_fo..pc,Tonga,Other Coarse Grains,Per-capita food consumption [kg/p/year],TON,OCG,FO..PC,0.005185477,0.005163659,0.005145258,0.005126842,0.005104838,0.005076906,0.005040981,0.004999074,0.004953765,0.004907262,0.004939805,0.004991271,0.00503607,0.005080381,0.005126207,0.005172943,0.005220292,0.005267645,0.005315364,0.0053631,0.00541042
