"iso3","country","nutrient","sev_high","sev_base"
"DEU","Germany","Vitamin B-12",0.073823058825901,0.0937644854584949
"DEU","Germany","Zinc",0.00742459148409137,0.00790564628835072
"DJI","Djibouti","Calcium",96.2558291329981,96.277141561974
"DJI","Djibouti","Iron",5.32128832347016,5.35949027979961
"DJI","Djibouti","Omega-3 fatty acids",73.7996037804083,74.9344629144035
"DJI","Djibouti","Vitamin A, RAE",70.1918041272383,70.2293274493021
"DJI","Djibouti","Vitamin B-12",23.5132336942043,23.9220621598473
"DJI","Djibouti","Zinc",11.7717162521446,11.9169715976631
"DMA","Dominica","Calcium",60.877644882396,61.4661233127598
"DMA","Dominica","Iron",8.2566694098815,8.5379109253427
"DMA","Dominica","Omega-3 fatty acids",11.0912334492912,16.7184595684085
"DMA","Dominica","Vitamin A, RAE",0.0811455376236137,0.0761393264584029
"DMA","Dominica","Vitamin B-12",1.31506145425149,1.64859368966646
"DMA","Dominica","Zinc",6.41708345961977,6.79987650675715
"DNK","Denmark","Calcium",51.7881992291373,52.1367699122074
"DNK","Denmark","Iron",2.54324818469342,2.60057141651396
"DNK","Denmark","Omega-3 fatty acids",3.00468688581925,4.05978106133055
"DNK","Denmark","Vitamin A, RAE",30.6853801510226,30.6701779649697
"DNK","Denmark","Vitamin B-12",0.073823058825901,0.0937644854584949
"DNK","Denmark","Zinc",0.0081418380011734,0.00867621225735226
"DOM","Dominican Republic","Calcium",68.7232290988877,69.040212753073
"DOM","Dominican Republic","Iron",5.74681863411608,5.84271345763628
"DOM","Dominican Republic","Omega-3 fatty acids",43.8371503403675,48.1371925625664
"DOM","Dominican Republic","Vitamin A, RAE",1.1479639049436e-06,8.0730966147849e-07
"DOM","Dominican Republic","Vitamin B-12",0.14149303513528,0.151398913639953
"DOM","Dominican Republic","Zinc",4.26407703874442,4.30714113840356
"DZA","Algeria","Calcium",43.6497181499156,43.8530494111947
"DZA","Algeria","Iron",0.14981001333575,0.150325325976942
"DZA","Algeria","Omega-3 fatty acids",43.3727562759437,52.2186164052615
"DZA","Algeria","Vitamin A, RAE",24.9722776530361,24.5155792820114
"DZA","Algeria","Vitamin B-12",6.35926818408954,6.967535444328
"DZA","Algeria","Zinc",1.13313332385794,1.12872199557095
"ECU","Ecuador","Calcium",98.9109857572617,98.925289432525
"ECU","Ecuador","Iron",11.3551239987014,11.4083789508474
"ECU","Ecuador","Omega-3 fatty acids",66.2458122231702,68.8514191870169
"ECU","Ecuador","Vitamin A, RAE",32.8333314360918,32.4382354235941
"ECU","Ecuador","Vitamin B-12",3.50296788345537e-06,4.02789285443455e-06
"ECU","Ecuador","Zinc",1.52966394436314,1.54801024488204
"EGY","Egypt","Calcium",80.5883615166727,81.4087393300436
"EGY","Egypt","Iron",0.15917254774759,0.171276368185638
"EGY","Egypt","Omega-3 fatty acids",9.53908246565465,14.5496597543412
"EGY","Egypt","Vitamin A, RAE",0.982996935400327,0.962422052314684
"EGY","Egypt","Vitamin B-12",1.07920826537128e-17,4.27705080786438e-17
"EGY","Egypt","Zinc",0.029281160282826,0.0321388114285138
"ERI","Eritrea","Calcium",99.2491733890407,99.2496092821535
"ERI","Eritrea","Iron",95.754909353822,95.7566308382779
"ERI","Eritrea","Omega-3 fatty acids",88.4340325961825,88.4797958596309
"ERI","Eritrea","Vitamin A, RAE",90.7734042768638,90.7734736319909
"ERI","Eritrea","Vitamin B-12",89.512449162142,89.5299260210162
"ERI","Eritrea","Zinc",95.1834331739816,95.1854027082267
"ESH","Western Sahara","Calcium",97.0996023161604,97.0996023732889
"ESH","Western Sahara","Iron",99.3884049386177,99.3884049380005
"ESH","Western Sahara","Omega-3 fatty acids",94.5815726293206,94.5815759137788
"ESH","Western Sahara","Vitamin A, RAE",92.775778588022,92.775778589463
"ESH","Western Sahara","Vitamin B-12",84.2857393039532,84.2857396153506
"ESH","Western Sahara","Zinc",99.2480592897948,99.2480592794551
"ESP","Spain","Calcium",52.6926860448552,53.0442591583344
"ESP","Spain","Iron",2.43052468427287,2.48361172732286
"ESP","Spain","Omega-3 fatty acids",3.00468688581925,4.05978106133055
"ESP","Spain","Vitamin A, RAE",31.105007930575,31.0896498527855
"ESP","Spain","Vitamin B-12",0.073823058825901,0.0937644854584949
"ESP","Spain","Zinc",0.00963173046487226,0.0102029588290087
"EST","Estonia","Calcium",52.3015555499107,52.6568841792696
"EST","Estonia","Iron",2.38874855872444,2.4424266339119
"EST","Estonia","Omega-3 fatty acids",3.00468688581925,4.05978106133055
"EST","Estonia","Vitamin A, RAE",31.5033512559903,31.4880845163274
"EST","Estonia","Vitamin B-12",0.073823058825901,0.0937644854584949
"EST","Estonia","Zinc",0.00717362665056928,0.00763947453302059
"ETH","Ethiopia","Calcium",97.5266965768584,97.5270368842808
"ETH","Ethiopia","Iron",24.1592640982132,24.1797762056467
"ETH","Ethiopia","Omega-3 fatty acids",88.8726003040998,88.8726774543336
"ETH","Ethiopia","Vitamin A, RAE",43.3892291282692,43.4047204063589
"ETH","Ethiopia","Vitamin B-12",58.1452378253884,58.1547683632045
"ETH","Ethiopia","Zinc",5.42411298361331,5.43617913630892
"FIN","Finland","Calcium",51.6617056606588,52.0139302119444
"FIN","Finland","Iron",2.59410517789593,2.65317554283305
"FIN","Finland","Omega-3 fatty acids",3.00468688581925,4.05978106133055
"FIN","Finland","Vitamin A, RAE",30.5849102512628,30.5696964808444
"FIN","Finland","Vitamin B-12",0.073823058825901,0.0937644854584949
"FIN","Finland","Zinc",0.00722019187298617,0.0076961326805763
"FJI","Fiji","Calcium",87.8684918556013,88.6894639510029
"FJI","Fiji","Iron",0.557749678595578,0.592041192336018
"FJI","Fiji","Omega-3 fatty acids",2.74574567310541,4.47889329878012
"FJI","Fiji","Vitamin A, RAE",0.317282344095097,0.295018097769852
"FJI","Fiji","Vitamin B-12",1.13877422942042e-12,8.16490954755450e-12
"FJI","Fiji","Zinc",3.58532416574481,3.77878553909585
"FRA","France","Calcium",52.0378429183303,52.391585036502
"FRA","France","Iron",2.47905377622726,2.53397373591241
"FRA","France","Omega-3 fatty acids",3.00468688581925,4.05978106133055
"FRA","France","Vitamin A, RAE",30.4145775343846,30.399276956683
"FRA","France","Vitamin B-12",0.073823058825901,0.0937644854584949
"FRA","France","Zinc",0.00879712652806734,0.00934034596687443
"FSM","Micronesia (Federated States of)","Calcium",99.1974620986425,99.2133772342302
"FSM","Micronesia (Federated States of)","Iron",83.1297457572507,85.0288319594352
"FSM","Micronesia (Federated States of)","Omega-3 fatty acids",0,0
"FSM","Micronesia (Federated States of)","Vitamin A, RAE",96.5652623083568,96.5700352902351
"FSM","Micronesia (Federated States of)","Vitamin B-12",2.47992002721217e-11,6.04808635898815e-09
"FSM","Micronesia (Federated States of)","Zinc",77.8246843174398,78.9800393993483
"GAB","Gabon","Calcium",90.0864882284301,91.0560346331828
"GAB","Gabon","Iron",1.66575381624564,1.82364617865762
"GAB","Gabon","Omega-3 fatty acids",0,0.570019561288028
"GAB","Gabon","Vitamin A, RAE",8.18641869975937,8.21346076823781
"GAB","Gabon","Vitamin B-12",0,0
"GAB","Gabon","Zinc",2.66738209557802,2.99046004183615
"GBR","United Kingdom","Calcium",53.9343859697121,54.1334526338465
"GBR","United Kingdom","Iron",0.285153228756351,0.285930581795905
"GBR","United Kingdom","Omega-3 fatty acids",14.6238319167294,17.9610567662885
"GBR","United Kingdom","Vitamin A, RAE",3.31091801366209,3.24553410179424
"GBR","United Kingdom","Vitamin B-12",0.0773535939936461,0.0887001200620752
"GBR","United Kingdom","Zinc",0.00119397930500643,0.00119330396876228
"GEO","Georgia","Calcium",59.7505318267093,60.1054661933017
"GEO","Georgia","Iron",1.17477376780707,1.18387953519011
"GEO","Georgia","Omega-3 fatty acids",0,0
"GEO","Georgia","Vitamin A, RAE",30.3430593407457,29.8508080284306
"GEO","Georgia","Vitamin B-12",9.77215364203178e-05,0.000147568615790612
"GEO","Georgia","Zinc",3.21410321775627,3.21119391750784
"GHA","Ghana","Calcium",95.7981273165263,96.276050975157
"GHA","Ghana","Iron",0.163411926177741,0.185989021732802
"GHA","Ghana","Omega-3 fatty acids",0.218594282410741,0.977347294267029
"GHA","Ghana","Vitamin A, RAE",26.5307322012889,26.5626939029451
"GHA","Ghana","Vitamin B-12",0.181003857476739,0.601649920772309
"GHA","Ghana","Zinc",0.15323296472847,0.174876092785365
"GIN","Guinea","Calcium",99.4359096528209,99.4589538445688
"GIN","Guinea","Iron",56.6442920505207,57.1338902128258
"GIN","Guinea","Omega-3 fatty acids",10.6241249794264,12.8878356405269
"GIN","Guinea","Vitamin A, RAE",47.4799826284387,47.5571858080081
"GIN","Guinea","Vitamin B-12",0.00678561911279776,0.0104453477809044
"GIN","Guinea","Zinc",32.2253729510019,32.8473867107829
"GMB","Gambia","Calcium",98.8445109862753,98.8903302119298
"GMB","Gambia","Iron",9.91220421201552e-08,1.13059488937202e-07
"GMB","Gambia","Omega-3 fatty acids",14.7580317600262,16.9200214156897
"GMB","Gambia","Vitamin A, RAE",90.7875498241278,90.801580125344
"GMB","Gambia","Vitamin B-12",25.9505485831634,29.1763713405363
"GMB","Gambia","Zinc",2.23752590454758e-05,2.88647201684359e-05
"GNB","Guinea-Bissau","Calcium",99.9294497889332,99.9296146060416
"GNB","Guinea-Bissau","Iron",17.4947590465009,17.5212642264159
"GNB","Guinea-Bissau","Omega-3 fatty acids",84.5206928318339,84.5868318569709
"GNB","Guinea-Bissau","Vitamin A, RAE",88.104125126735,88.1154246508201
"GNB","Guinea-Bissau","Vitamin B-12",59.9505016147518,60.071500071659
