"nutrient","country","iso3","sex_id","age_id","sev_base","sev_high","sev_delta"
"Vitamin A, RAE","Bulgaria","BGR",2,31,30.3711853671295,30.3653211835341,-0.0058641835954063
"Vitamin A, RAE","Bulgaria","BGR",2,32,30.3947572571056,30.3895385588786,-0.00521869822697596
"Vitamin A, RAE","Bulgaria","BGR",2,33,29.0163869467573,29.0103699710683,-0.00601697568895432
"Vitamin A, RAE","Burkina Faso","BFA",1,5,64.68021690779,64.6608787973079,-0.0193381104820816
"Vitamin A, RAE","Burkina Faso","BFA",1,6,63.1323084292442,63.1025185362032,-0.0297898930410341
"Vitamin A, RAE","Burkina Faso","BFA",1,7,77.2742624471177,77.2314634388251,-0.0427990082925902
"Vitamin A, RAE","Burkina Faso","BFA",1,8,87.4924757953199,87.460279238274,-0.0321965570459355
"Vitamin A, RAE","Burkina Faso","BFA",1,9,87.9768357150187,87.9498157722853,-0.0270199427334461
"Vitamin A, RAE","Burkina Faso","BFA",1,10,87.3059332480011,87.2778458570748,-0.0280873909263448
"Vitamin A, RAE","Burkina Faso","BFA",1,11,86.5047877363619,86.4747225998037,-0.0300651365581501
"Vitamin A, RAE","Burkina Faso","BFA",1,12,86.6591953098887,86.6297510257356,-0.0294442841531719
"Vitamin A, RAE","Burkina Faso","BFA",1,13,86.7665080610991,86.7354947578561,-0.0310133032430144
"Vitamin A, RAE","Burkina Faso","BFA",1,14,85.3244985338093,85.2944535440177,-0.0300449897916337
"Vitamin A, RAE","Burkina Faso","BFA",1,15,91.5135057535911,91.4927077937932,-0.020797959797946
"Vitamin A, RAE","Burkina Faso","BFA",1,16,89.580510009239,89.5632785937833,-0.0172314154556545
"Vitamin A, RAE","Burkina Faso","BFA",1,17,89.7683006515557,89.7515665365121,-0.0167341150435902
"Vitamin A, RAE","Burkina Faso","BFA",1,18,89.6565249436862,89.6394951384915,-0.0170298051946816
"Vitamin A, RAE","Burkina Faso","BFA",1,19,89.5666405837558,89.5493723381689,-0.0172682455868767
"Vitamin A, RAE","Burkina Faso","BFA",1,20,89.8319483209956,89.8153821652965,-0.0165661556990386
"Vitamin A, RAE","Burkina Faso","BFA",1,30,89.5500254714108,89.5327130863671,-0.0173123850436383
"Vitamin A, RAE","Burkina Faso","BFA",1,31,89.5500254714108,89.5327130863671,-0.0173123850436383
"Vitamin A, RAE","Burkina Faso","BFA",1,32,89.5500254714108,89.5327130863671,-0.0173123850436383
"Vitamin A, RAE","Burkina Faso","BFA",1,33,89.5500254714108,89.5327130863671,-0.0173123850436383
"Vitamin A, RAE","Burkina Faso","BFA",2,5,64.5414146969654,64.5093428116113,-0.0320718853541138
"Vitamin A, RAE","Burkina Faso","BFA",2,6,61.9470772465342,61.8972908452124,-0.0497864013218603
"Vitamin A, RAE","Burkina Faso","BFA",2,7,77.9637758781971,77.9261230497429,-0.0376528284542132
"Vitamin A, RAE","Burkina Faso","BFA",2,8,84.0412216221172,84.0117834551032,-0.0294381670140496
"Vitamin A, RAE","Burkina Faso","BFA",2,9,84.9347525562945,84.9092215776122,-0.0255309786822551
"Vitamin A, RAE","Burkina Faso","BFA",2,10,84.7878594344387,84.7629523994032,-0.0249070350354827
"Vitamin A, RAE","Burkina Faso","BFA",2,11,84.1420841169575,84.116007734174,-0.0260763827835717
"Vitamin A, RAE","Burkina Faso","BFA",2,12,84.1080407454154,84.0820432827425,-0.0259974626729331
"Vitamin A, RAE","Burkina Faso","BFA",2,13,83.3435941712523,83.3146959473358,-0.0288982239164568
"Vitamin A, RAE","Burkina Faso","BFA",2,14,82.9124709114723,82.8866226569474,-0.0258482545249166
"Vitamin A, RAE","Burkina Faso","BFA",2,15,87.6560421878364,87.6335373473173,-0.0225048405191615
"Vitamin A, RAE","Burkina Faso","BFA",2,16,85.2405459067726,85.2211200884228,-0.0194258183498306
"Vitamin A, RAE","Burkina Faso","BFA",2,17,85.1779692894709,85.1583990842187,-0.019570205252208
"Vitamin A, RAE","Burkina Faso","BFA",2,18,85.0737424933351,85.0539314008302,-0.0198110925048383
"Vitamin A, RAE","Burkina Faso","BFA",2,19,85.0504616790465,85.0305967128962,-0.0198649661503651
"Vitamin A, RAE","Burkina Faso","BFA",2,20,85.2379709697486,85.218539213654,-0.0194317560945905
"Vitamin A, RAE","Burkina Faso","BFA",2,30,85.174399233572,85.1548207854732,-0.0195784480987982
"Vitamin A, RAE","Burkina Faso","BFA",2,31,85.174399233572,85.1548207854732,-0.0195784480987982
"Vitamin A, RAE","Burkina Faso","BFA",2,32,85.174399233572,85.1548207854732,-0.0195784480987982
