"iso3c","year","units","scenario","nutrient","nutrient_supply_dis","nutrient_supply"
"AGO","2010","mg/p/d retinol","high","Vitamin A",2188.49385526277,2177.64
"AGO","2010","ug/p/d","base","Vitamin B12",6.31809661307434,5.68
"AGO","2010","ug/p/d","high","Vitamin B12",6.31809661307434,5.68
"AGO","2011","g/p/d","base","Omega-3 fatty acids",2.1098460111488,1.74
"AGO","2011","g/p/d","base","Protein",116.312574586429,113.2
"AGO","2011","g/p/d","high","Omega-3 fatty acids",2.1098460111488,1.74
"AGO","2011","g/p/d","high","Protein",116.312574586429,113.2
"AGO","2011","mg/p/d","base","Calcium",839.297779802595,782.62
"AGO","2011","mg/p/d","base","Iron",30.2318730256259,28.82
"AGO","2011","mg/p/d","base","Zinc",17.1381530687748,15.56
"AGO","2011","mg/p/d","high","Calcium",839.297779802595,782.62
"AGO","2011","mg/p/d","high","Iron",30.2318730256259,28.82
"AGO","2011","mg/p/d","high","Zinc",17.1381530687748,15.56
"AGO","2011","mg/p/d retinol","base","Vitamin A",2286.84426024489,2272
"AGO","2011","mg/p/d retinol","high","Vitamin A",2286.84426024489,2272
"AGO","2011","ug/p/d","base","Vitamin B12",6.73881282638395,5.82
"AGO","2011","ug/p/d","high","Vitamin B12",6.73881282638395,5.82
"AGO","2012","g/p/d","base","Omega-3 fatty acids",2.20550451638228,1.74
"AGO","2012","g/p/d","base","Protein",117.2749478058,111.74
"AGO","2012","g/p/d","high","Omega-3 fatty acids",2.20550451638228,1.74
"AGO","2012","g/p/d","high","Protein",117.2749478058,111.74
"AGO","2012","mg/p/d","base","Calcium",800.202834924004,728.22
"AGO","2012","mg/p/d","base","Iron",29.4362895373281,27.62
"AGO","2012","mg/p/d","base","Zinc",17.2619063468566,15.24
"AGO","2012","mg/p/d","high","Calcium",800.202834924004,728.22
"AGO","2012","mg/p/d","high","Iron",29.4362895373281,27.62
"AGO","2012","mg/p/d","high","Zinc",17.2619063468566,15.24
"AGO","2012","mg/p/d retinol","base","Vitamin A",1787.20840281014,1768.96
"AGO","2012","mg/p/d retinol","high","Vitamin A",1787.20840281014,1768.96
"AGO","2012","ug/p/d","base","Vitamin B12",7.36099437849947,6.12
"AGO","2012","ug/p/d","high","Vitamin B12",7.36099437849947,6.12
