,countries,products,elements,country_codes,,product_codes,,ele_codes,,_2010,_2011,_2012,_2013,_2014,_2015,_2016,_2017,_2018,_2019,_2020,_2021,_2022,_2023,_2024,_2025,_2026,_2027,_2028,_2029,_2030
TUN_EG_FO..PC,Tunisia,Eggs,Per-capita food consumption [kg/p/d],222,TUN,20,EG,211,FO..PC,6.173906947,6.513283387,6.742782593,7.039712874,7.313832196,7.66045726,7.060918953,7.813929515,7.855683786,7.752135051,7.839774792,7.938672216,8.045444839,8.141530709,8.246761126,8.348946704,8.456689665,8.562225856,8.676567518,8.793915239,8.91365975
TUN_FH_FO..PC,Tunisia,Fish,Per-capita food consumption [kg/p/d],222,TUN,21,FH,211,FO..PC,10.00053729,9.657082533,11.35537945,11.66203518,11.30892176,12.04220893,12.16279661,11.53149807,11.93043228,12.30039215,12.15060175,12.06781528,12.17848325,12.26903874,12.32296316,12.3698853,12.35051824,12.39523906,12.40134643,12.38861383,12.33915308
TUN_HFCS_FO..PC,Tunisia,HFCS,Per-capita food consumption [kg/p/d],222,TUN,8,HFCS,211,FO..PC,0.009768184,0.009657866,0.009546796,0.009435949,0.009326423,0.009219082,0.009114316,0.009012457,0.008914251,0.008820446,0.008731548,0.008647725,0.008568893,0.00849489,0.008425474,0.008360394,0.00829953,0.008242745,0.008189713,0.008140056,0.008093437
TUN_MA_FO..PC,Tunisia,Maize and products,Per-capita food consumption [kg/p/d],222,TUN,1,MA,211,FO..PC,7.689E-06,7.76078E-06,7.67148E-06,7.73739E-06,7.64766E-06,7.55964E-06,7.47376E-06,7.76014E-06,7.67557E-06,7.68173E-06,7.66476E-06,7.64063E-06,7.62044E-06,7.5973E-06,7.57565E-06,7.55332E-06,7.53086E-06,7.50823E-06,7.48612E-06,7.46381E-06,7.44153E-06
TUN_MK_FO..PC,Tunisia,Milk and Dairy,Per-capita food consumption [kg/p/d],222,TUN,18,MK,211,FO..PC,9.202566871,10.13625647,10.28257317,9.951419169,11.28666602,10.52495473,10.26880836,10.59537161,11.14991024,10.43446047,10.6593936,10.83791757,11.02381566,11.20708488,11.39746761,11.59295746,11.79551593,12.00229934,12.21716415,12.43719319,12.66203835
TUN_OCG_FO..PC,Tunisia,Other Coarse Grains,Per-capita food consumption [kg/p/d],222,TUN,3,OCG,211,FO..PC,7.868961347,7.909174218,7.830235801,7.793450255,7.91077731,7.907744142,8.003456593,7.896836051,7.776768646,7.751092806,7.701700859,7.652599785,7.610101362,7.560826985,7.515665977,7.471642824,7.428147867,7.385188814,7.342475064,7.300031956,7.25696755
TUN_OOS_FO..PC,Tunisia,Other Oilseeds,Per-capita food consumption [kg/p/d],222,TUN,10,OOS,211,FO..PC,0.099984279,0.104145714,0.102752053,0.096583615,0.105275027,0.107320586,0.104497574,0.100753313,0.099655432,0.098606759,0.098670195,0.098667743,0.098599697,0.098471399,0.098290963,0.098064948,0.097795465,0.09748378,0.097134406,0.096752273,0.09634157
TUN_PK_FO..PC,Tunisia,Ovine,Per-capita food consumption [kg/p/d],222,TUN,16,PK,211,FO..PC,7.41152E-06,5.73345E-06,5.99508E-06,6.27978E-06,7.93974E-06,5.50877E-06,5.38717E-06,5.61286E-06,6.19856E-06,6.08766E-06,6.0263E-06,5.96845E-06,5.91404E-06,5.86296E-06,5.81505E-06,5.77014E-06,5.72813E-06,5.68894E-06,5.65234E-06,5.61807E-06,5.58589E-06
TUN_PS_FO..PC,Tunisia,Pork,Per-capita food consumption [kg/p/d],222,TUN,6,PS,211,FO..PC,7.100595303,7.762309888,6.302978709,7.553775165,7.650521369,7.7497773,7.851788213,7.95695688,8.065533682,8.17897309,8.267086334,8.387169463,8.497654429,8.616600716,8.732665445,8.852810514,8.978220862,9.103906576,9.234114548,9.365898745,9.500336404
TUN_PT_FO..PC,Tunisia,Poultry,Per-capita food consumption [kg/p/d],222,TUN,17,PT,211,FO..PC,14.1306853,14.51510016,15.78683207,15.33857853,15.4211969,16.14945838,15.3899309,15.96362141,16.60661374,16.2047007,16.53718221,16.71079187,16.88746264,17.06832776,17.26310137,17.46152722,17.66714215,17.88949891,18.11936627,18.35541534,18.59898907
TUN_RI_FO..PC,Tunisia,Pulses,Per-capita food consumption [kg/p/d],222,TUN,4,RI,211,FO..PC,1.923548538,1.836098516,2.091997723,2.065326985,2.00615598,2.01914119,2.060713887,2.188261572,2.265645627,2.255657083,2.287608748,2.322138079,2.357937655,2.391748745,2.425889668,2.461185564,2.49695664,2.533498156,2.570909235,2.609198623,2.647381629
TUN_RT_FO..PC,Tunisia,Rice and products,Per-capita food consumption [kg/p/d],222,TUN,5,RT,211,FO..PC,5.406347251,5.569745206,5.541756144,5.681412184,5.817054413,5.924240107,6.04207545,6.171070219,6.270140696,6.397032558,6.499445389,6.59937909,6.704099449,6.810369754,6.917675455,7.027196358,7.137702003,7.251352828,7.365717977,7.483411417,7.601274663
TUN_SB_FO..PC,Tunisia,Roots and Tubers,Per-capita food consumption [kg/p/d],222,TUN,9,SB,211,FO..PC,8.4587E-06,8.36317E-06,8.26699E-06,8.171E-06,8.07616E-06,7.98321E-06,7.89249E-06,7.80428E-06,7.71924E-06,7.63801E-06,7.56103E-06,7.48845E-06,7.42018E-06,7.3561E-06,7.29599E-06,7.23963E-06,7.18693E-06,7.13776E-06,7.09183E-06,7.04883E-06,7.00846E-06
TUN_SH_FO..PC,Tunisia,Soybeans,Per-capita food consumption [kg/p/d],222,TUN,15,SH,211,FO..PC,4.400597594,4.814447983,4.904436426,4.770543034,4.773624451,4.923450906,4.893551682,4.850317466,4.838785817,4.820867414,4.850699946,4.88137583,4.913796095,4.94738889,4.982008261,5.017860059,5.055111678,5.093700984,5.133922754,5.175573451,5.218232759
TUN_SU_FO..PC,Tunisia,Sugar,Per-capita food consumption [kg/p/d],222,TUN,7,SU,211,FO..PC,35.72308318,36.79078875,37.63119115,37.06465997,37.68246878,38.9178245,39.32905611,39.8122548,39.96832875,40.64904494,40.94443531,41.28915201,41.64903444,41.95580673,42.25949053,42.58488496,42.95136196,43.29925647,43.62057323,43.95232556,44.28310379
TUN_VL_FO..PC,Tunisia,Vegetable Oils,Per-capita food consumption [kg/p/d],222,TUN,12,VL,211,FO..PC,13.88685124,15.73189558,14.36749342,17.31184181,17.93703682,18.13358218,18.48310842,18.21395177,18.9573071,18.50433944,18.69299624,19.00969074,19.35984062,19.71417048,20.07463521,20.432826,20.8142764,21.20929806,21.61950547,22.04428231,22.48248668
TUN_WT_FO..PC,Tunisia,Wheat and products,Per-capita food consumption [kg/p/d],222,TUN,2,WT,211,FO..PC,199.2441583,200.1996123,201.4045525,203.0140149,204.1842007,205.8005508,207.1887286,208.0780885,209.0859234,209.8130525,210.4076904,211.1264299,211.7910373,212.3710232,212.9948519,213.6039338,214.2106298,214.8177941,215.438077,216.0498466,216.6798916
TUR_BT_FO..PC,Turkey,Bovine,Per-capita food consumption [kg/p/d],223,TUR,19,BT,211,FO..PC,2.345406301,2.512033425,2.907541721,3.048635991,3.035247345,2.972845709,3.157292526,3.098140348,3.416802693,3.862940771,3.945167824,4.030948056,4.122814465,4.219958487,4.317329052,4.414575546,4.507890258,4.598829759,4.68768285,4.774418573,4.859972881
TUR_BV_FO..PC,Turkey,Butter,Per-capita food consumption [kg/p/d],223,TUR,14,BV,211,FO..PC,6.386850677,7.078796774,7.545791902,7.866580776,7.882401318,9.216878277,9.342421089,8.598931184,9.839272761,9.473757266,9.635511617,9.816651962,9.966564044,10.11660383,10.28563216,10.45201261,10.61080374,10.76026889,10.91656391,11.07720101,11.23868881
TUR_CN_FO..PC,Turkey,Coconuts,Per-capita food consumption [kg/p/d],223,TUR,11,CN,211,FO..PC,0.013826112,0.013622224,0.013410242,0.013194817,0.01298185,0.012776047,0.01257665,0.012384664,0.012207498,0.01205374,0.011928086,0.011832272,0.011762121,0.011709048,0.011661479,0.01161105,0.011555588,0.011496849,0.01143534,0.011372674,0.011310092
TUR_EG_FO..PC,Turkey,Eggs,Per-capita food consumption [kg/p/d],223,TUR,20,EG,211,FO..PC,6.977400538,6.63673521,10.22303029,11.07561845,10.97579639,10.09177766,10.17710735,10.52565897,10.5950711,10.78185357,10.62170166,10.5312976,10.46516555,10.4004219,10.33385066,10.26012907,10.18704121,10.10661928,10.02855073,9.950234339,9.872187223
TUR_FH_FO..PC,Turkey,Fish,Per-capita food consumption [kg/p/d],223,TUR,21,FH,211,FO..PC,6.850318858,6.013432454,6.906358037,6.007828949,5.27861869,5.526924186,4.948881468,4.930754763,4.443647704,4.067010838,4.1488078,4.079809333,4.050613372,4.035914343,4.020615704,3.994640981,3.95287599,3.928819689,3.906594918,3.878166447,3.836544736
TUR_HFCS_FO..PC,Turkey,HFCS,Per-capita food consumption [kg/p/d],223,TUR,8,HFCS,211,FO..PC,0.013826112,0.013622224,0.013410242,0.013194817,0.01298185,0.012776047,0.01257665,0.012384664,0.012207498,0.01205374,0.011928086,0.011832272,0.011762121,0.011709048,0.011661479,0.01161105,0.011555588,0.011496849,0.01143534,0.011372674,0.011310092
TUR_MA_FO..PC,Turkey,Maize and products,Per-capita food consumption [kg/p/d],223,TUR,1,MA,211,FO..PC,15.62294144,15.66496829,16.09173199,16.22917073,16.2268454,16.22504249,16.09763721,16.09960875,16.11342736,15.91044955,15.85720176,15.83613374,15.85223566,15.89142155,15.93828948,15.98071018,16.01517067,16.0448124,16.07047214,16.09390846,16.11733626
TUR_MK_FO..PC,Turkey,Milk and Dairy,Per-capita food consumption [kg/p/d],223,TUR,18,MK,211,FO..PC,14.12724104,15.33957865,17.4642049,17.97209565,18.19122759,17.93489439,16.809439,19.1632157,19.87916615,18.26744594,18.54329276,18.69425929,18.93381202,19.22781885,19.53400128,19.82749032,20.11584426,20.40917644,20.71066266,21.01603222,21.32659358
TUR_OCG_FO..PC,Turkey,Other Coarse Grains,Per-capita food consumption [kg/p/d],223,TUR,3,OCG,211,FO..PC,4.037146767,3.977604885,3.915694371,3.852806486,3.790600675,3.730511179,3.6722756,3.616223005,3.564486057,3.519587878,3.48310316,3.451269328,3.421561444,3.390736359,3.360438425,3.330435298,3.30077874,3.271475442,3.242393836,3.213612608,3.185063891
TUR_OOS_FO..PC,Turkey,Other Oilseeds,Per-capita food consumption [kg/p/d],223,TUR,10,OOS,211,FO..PC,1.391458647,1.571376779,1.768729313,2.184796549,2.158880445,2.37343074,2.260978701,2.323064655,2.286170314,2.340545878,2.378577469,2.411398537,2.439498514,2.464414126,2.48846027,2.513401791,2.539747039,2.567158876,2.595563119,2.624624409,2.654071856
TUR_PK_FO..PC,Turkey,Ovine,Per-capita food consumption [kg/p/d],223,TUR,16,PK,211,FO..PC,9.9548E-07,9.808E-07,9.65537E-07,9.50027E-07,9.34693E-07,9.19875E-07,9.05519E-07,8.91696E-07,8.7894E-07,8.67869E-07,8.49118E-07,8.47852E-07,8.45094E-07,8.41376E-07,8.37246E-07,8.32299E-07,8.27356E-07,8.21943E-07,8.16447E-07,8.11244E-07,8.05885E-07
TUR_PS_FO..PC,Turkey,Pork,Per-capita food consumption [kg/p/d],223,TUR,6,PS,211,FO..PC,13.24045972,13.52378962,12.58026915,12.84807004,13.04584895,13.24971809,13.45928782,13.67608524,13.90909867,14.16980882,14.21379278,14.30068403,14.37649803,14.45359197,14.52609565,14.6007544,14.67863325,14.75515761,14.83359976,14.91253541,14.99292065
TUR_PT_FO..PC,Turkey,Poultry,Per-capita food consumption [kg/p/d],223,TUR,17,PT,211,FO..PC,16.63138564,17.29550277,17.58611822,16.960009,17.89912908,18.62076212,18.12909762,19.59892799,19.04630821,19.49219169,19.62801963,19.9417692,20.26469157,20.58891139,20.89895791,21.20197118,21.50632091,21.79405896,22.09199637,22.39117522,22.69328312
TUR_RI_FO..PC,Turkey,Pulses,Per-capita food consumption [kg/p/d],223,TUR,4,RI,211,FO..PC,9.211439596,9.092578293,9.163194542,9.139273619,9.294209933,9.239330902,9.153122384,9.172627221,8.876193938,9.184949663,9.273275051,9.368905919,9.465274846,9.558051979,9.650914969,9.745239085,9.840487854,9.936616676,10.03402671,10.13286093,10.23200933
TUR_RT_FO..PC,Turkey,Rice and products,Per-capita food consumption [kg/p/d],223,TUR,5,RT,211,FO..PC,10.35769943,10.33329371,10.77261638,7.918078737,7.700099164,7.4941346,7.294489465,7.101451566,6.919285006,6.752160133,6.680510225,6.618503808,6.555116321,6.49091624,6.427165996,6.364080965,6.301093185,6.23908347,6.176886561,6.115669415,6.054068729
TUR_SB_FO..PC,Turkey,Roots and Tubers,Per-capita food consumption [kg/p/d],223,TUR,9,SB,211,FO..PC,0.013826112,0.013622224,0.013410242,0.013194817,0.01298185,0.012776047,0.01257665,0.012384664,0.012207498,0.01205374,0.011928086,0.011832272,0.011762121,0.011709048,0.011661479,0.01161105,0.011555588,0.011496849,0.01143534,0.011372674,0.011310092
TUR_SH_FO..PC,Turkey,Soybeans,Per-capita food consumption [kg/p/d],223,TUR,15,SH,211,FO..PC,3.41694794,3.621543121,3.887169321,4.171342033,4.430971448,4.657582205,4.60627227,4.475031211,4.405521261,4.360880303,4.326444337,4.303750006,4.297273166,4.296406122,4.294434438,4.288356344,4.280931853,4.271110544,4.261115367,4.250845893,4.240136915
TUR_SU_FO..PC,Turkey,Sugar,Per-capita food consumption [kg/p/d],223,TUR,7,SU,211,FO..PC,28.95187811,32.24380375,30.01212265,31.74672879,28.44323281,30.02371155,30.09592348,29.31450013,29.29799542,28.98924401,28.96761216,28.9869193,29.00197615,28.99497026,28.98054107,28.97547634,28.99454871,29.01056031,29.015575,29.0187368,29.01822148
TUR_VL_FO..PC,Turkey,Vegetable Oils,Per-capita food consumption [kg/p/d],223,TUR,12,VL,211,FO..PC,21.51653287,23.35222425,21.84004497,23.55581586,25.44060617,24.07367751,23.98298689,25.7252216,26.53054053,25.47863508,25.46552638,25.49740623,25.59678843,25.74696384,25.8985839,26.03093472,26.15660383,26.27451518,26.38431556,26.49054697,26.59355424
TUR_WT_FO..PC,Turkey,Wheat and products,Per-capita food consumption [kg/p/d],223,TUR,2,WT,211,FO..PC,209.973198,210.2675741,209.646536,210.2654202,210.0653326,209.9241971,209.7815587,209.6662438,209.7167888,209.4588884,209.4575686,209.5932858,209.6725357,209.6723282,209.6901501,209.6935096,209.7051282,209.7066524,209.7111895,209.7134823,209.723113
TUV_BT_FO..PC,Tuvalu,Bovine,Per-capita food consumption [kg/p/d],227,TUV,19,BT,211,FO..PC,2.952732118,2.213495982,2.233646493,2.184983407,2.458137432,1.900541303,1.855444404,2.05010204,2.144486102,1.767473333,1.813809691,1.81296369,1.814635816,1.819512121,1.823874433,1.828983482,1.833950893,1.838260924,1.844701154,1.848772344,1.853329719
TUV_BV_FO..PC,Tuvalu,Butter,Per-capita food consumption [kg/p/d],227,TUV,14,BV,211,FO..PC,7.053527987,6.882539437,6.570377963,5.983352875,5.850728434,5.341947938,5.09658774,4.807761309,4.843569319,5.037920359,5.065214031,5.09377408,5.136751791,5.173212255,5.20215895,5.221056923,5.235991354,5.245503323,5.266976979,5.283074456,5.301847478
TUV_CN_FO..PC,Tuvalu,Coconuts,Per-capita food consumption [kg/p/d],227,TUV,11,CN,211,FO..PC,94.95774257,94.09107787,93.24008992,92.4299822,91.67583431,90.90082386,90.11444435,89.34953228,88.59750389,87.77319677,86.96408689,86.14006222,85.30967323,84.44519501,83.59806127,82.75405746,81.9202112,81.07670096,80.33419053,79.51653809,78.74635576
TUV_EG_FO..PC,Tuvalu,Eggs,Per-capita food consumption [kg/p/d],227,TUV,20,EG,211,FO..PC,1.523297229,1.530475041,1.464210129,1.609451907,1.607831511,1.596522653,1.590266535,1.448617514,1.432638507,1.415769372,1.414025348,1.41312368,1.413962617,1.414242027,1.415430564,1.415118037,1.415157436,1.413536466,1.414512152,1.413778032,1.413573254
TUV_FH_FO..PC,Tuvalu,Fish,Per-capita food consumption [kg/p/d],227,TUV,21,FH,211,FO..PC,39.1253919,38.91639709,39.92955749,40.0802841,41.88250835,43.85891792,46.31577048,46.55390076,53.94550616,55.46610413,53.35622108,53.04078822,53.92411601,54.61443711,55.27018841,55.79497276,57.09234924,58.11765255,59.25352369,60.29997071,61.25057967
TUV_HFCS_FO..PC,Tuvalu,HFCS,Per-capita food consumption [kg/p/d],227,TUV,8,HFCS,211,FO..PC,0.004273098,0.004234099,0.004195804,0.004159349,0.004125413,0.004090537,0.00405515,0.004020729,0.003986888,0.003949794,0.003913384,0.003876303,0.003838935,0.003800034,0.003761913,0.003723933,0.00368641,0.003648452,0.003615039,0.003578244,0.003543586
TUV_MA_FO..PC,Tuvalu,Maize and products,Per-capita food consumption [kg/p/d],227,TUV,1,MA,211,FO..PC,0.00750606,0.007436963,0.007369336,0.007304182,0.007245078,0.007182677,0.007121308,0.007060229,0.007876635,0.007998227,0.007968239,0.007961043,0.007948843,0.007939929,0.007930643,0.007917974,0.007903568,0.007885111,0.007874677,0.007853676,0.007835685
TUV_MK_FO..PC,Tuvalu,Milk and Dairy,Per-capita food consumption [kg/p/d],227,TUV,18,MK,211,FO..PC,1.230405254,1.363611728,1.460697091,1.332899911,1.587456095,1.231814398,1.432103104,1.341584947,1.514222208,1.571540551,1.57760078,1.589753347,1.603883982,1.618298166,1.634045325,1.649269896,1.664757037,1.679460694,1.696610959,1.712037886,1.728356086
TUV_OCG_FO..PC,Tuvalu,Other Coarse Grains,Per-capita food consumption [kg/p/d],227,TUV,3,OCG,211,FO..PC,0.036197638,0.039602826,0.042946595,0.04624259,0.045865712,0.049086349,0.048662373,0.048248766,0.04784279,0.047397389,0.048113326,0.049018357,0.049898897,0.050779314,0.05169483,0.052617968,0.053550147,0.054469859,0.055457949,0.056388679,0.057344158
TUV_OOS_FO..PC,Tuvalu,Other Oilseeds,Per-capita food consumption [kg/p/d],227,TUV,10,OOS,211,FO..PC,0.02563859,0.025404591,0.025174824,0.024956095,0.024752475,0.024543222,0.0243309,0.024124374,0.023921326,0.023698763,0.023850203,0.023983978,0.024102315,0.024197676,0.024284482,0.024359065,0.024423334,0.024471239,0.024536429,0.024565413,0.024595665
TUV_PK_FO..PC,Tuvalu,Ovine,Per-capita food consumption [kg/p/d],227,TUV,16,PK,211,FO..PC,7.941486641,8.337274111,8.264765486,8.104514461,8.107996601,8.148237161,8.209615625,8.345305474,8.242271121,8.125219931,8.036065954,8.123885531,8.153819169,8.186617354,8.231706628,8.26351206,8.295328714,8.313066783,8.349454098,8.381750785,8.411739438
TUV_PS_FO..PC,Tuvalu,Pork,Per-capita food consumption [kg/p/d],227,TUV,6,PS,211,FO..PC,0.004791936,0.005518582,0.006300582,0.006219108,0.007397223,0.007464372,0.007611655,0.007749109,0.007875949,0.007998942,0.00812584,0.00827642,0.008419477,0.008570658,0.008722279,0.008875675,0.0090349,0.009190332,0.009360747,0.009521763,0.00968935
TUV_PT_FO..PC,Tuvalu,Poultry,Per-capita food consumption [kg/p/d],227,TUV,17,PT,211,FO..PC,16.22225379,18.44284575,21.91932812,20.02796374,22.10910791,20.49391859,23.13733353,23.74956092,23.10721614,23.56715285,24.03539506,24.51020708,25.01600695,25.61016563,26.20383933,26.79025455,27.38976353,27.95416444,28.59641463,29.21545605,29.85846903
TUV_RI_FO..PC,Tuvalu,Pulses,Per-capita food consumption [kg/p/d],227,TUV,4,RI,211,FO..PC,30.76681007,30.96100908,31.57780418,32.12177134,32.67710153,32.08004016,34.04415312,34.95990192,34.98584989,35.56999649,35.42642154,35.51313496,35.5203862,35.52237773,35.50413738,35.4870297,35.46195005,35.42044166,35.41955662,35.37753803,35.33348933
TUV_RT_FO..PC,Tuvalu,Rice and products,Per-capita food consumption [kg/p/d],227,TUV,5,RT,211,FO..PC,3.066777497,3.143582913,3.151081032,3.184244296,3.210578124,3.228038613,3.238659983,3.256280483,3.283211477,3.307448421,3.403681816,3.408631881,3.450933102,3.47367761,3.50405776,3.532687826,3.560320106,3.587756745,3.617623125,3.643518259,3.670715166
TUV_SB_FO..PC,Tuvalu,Roots and Tubers,Per-capita food consumption [kg/p/d],227,TUV,9,SB,211,FO..PC,0.008546197,0.008468197,0.008391608,0.008318698,0.008250825,0.008181074,0.0081103,0.008041458,0.007973775,0.007899588,0.007826768,0.007752606,0.007677871,0.007600068,0.007523826,0.007447865,0.007372819,0.007296903,0.007230077,0.007156488,0.007087172
TUV_SH_FO..PC,Tuvalu,Soybeans,Per-capita food consumption [kg/p/d],227,TUV,15,SH,211,FO..PC,1.472079622,1.316383073,1.603944798,1.534927848,1.310145669,1.558298525,1.486156725,1.235011029,1.167391144,1.214777283,1.231453744,1.236894182,1.249142285,1.258729423,1.267581189,1.274088549,1.280404754,1.283929788,1.289656405,1.293573184,1.29815036
TUV_SU_FO..PC,Tuvalu,Sugar,Per-capita food consumption [kg/p/d],227,TUV,7,SU,211,FO..PC,0.005845842,0.006243013,0.005867656,0.005563778,0.006084223,0.006718401,0.006970311,0.007768793,0.007766185,0.008116543,0.0082393,0.008445361,0.008598966,0.008766865,0.008930332,0.009098137,0.009260643,0.009408318,0.009569282,0.009719307,0.00987808
TUV_VL_FO..PC,Tuvalu,Vegetable Oils,Per-capita food consumption [kg/p/d],227,TUV,12,VL,211,FO..PC,3.953330351,3.983469405,4.479212597,4.316276318,4.180011462,4.205848288,4.469909576,5.256786571,5.552773675,5.509164771,5.472418059,5.472876324,5.484495282,5.503673544,5.521869956,5.534954473,5.551158792,5.565573314,5.58643134,5.601114097,5.618225802
TUV_WT_FO..PC,Tuvalu,Wheat and products,Per-capita food consumption [kg/p/d],227,TUV,2,WT,211,FO..PC,0.00737509,0.007489254,0.007490272,0.007561489,0.00752582,0.007611709,0.007712051,0.007823984,0.007911446,0.007962318,0.007950573,0.00797883,0.007987257,0.007997221,0.008008072,0.008015345,0.008021644,0.008023093,0.00803265,0.008031079,0.008031817
TWN_BT_FO..PC,"China, Taiwan Province of",Bovine,Per-capita food consumption [kg/p/d],214,TWN,19,BT,211,FO..PC,0.781444427,0.841872085,0.845258445,0.779017635,0.899325673,0.951826844,0.962076363,0.908353863,0.93740678,0.9270116,0.937171559,0.94004244,0.943461466,0.947162597,0.950783683,0.95462417,0.958516111,0.962462388,0.966509437,0.970568616,0.974628527
TWN_BV_FO..PC,"China, Taiwan Province of",Butter,Per-capita food consumption [kg/p/d],214,TWN,14,BV,211,FO..PC,2.864196432,2.777556794,3.323493164,4.657664039,5.586882781,4.125336663,4.905566412,5.340277437,5.385880543,5.182033982,5.258093111,5.344018097,5.437861113,5.529128333,5.621462959,5.712067123,5.803462115,5.894544177,5.990028375,6.087057052,6.185581061
TWN_CN_FO..PC,"China, Taiwan Province of",Coconuts,Per-capita food consumption [kg/p/d],214,TWN,11,CN,211,FO..PC,0.043285534,0.043131317,0.042985061,0.042845163,0.042710124,0.042579,0.042450759,0.042325435,0.042204618,0.042090649,0.041985222,0.041888888,0.041801255,0.041722194,0.041651271,0.041588276,0.041533612,0.041487842,0.041451213,0.041424012,0.041406655
TWN_EG_FO..PC,"China, Taiwan Province of",Eggs,Per-capita food consumption [kg/p/d],214,TWN,20,EG,211,FO..PC,12.02121986,12.11573007,13.07464227,13.38518541,13.55228937,12.76460133,13.297317,14.1978156,14.22460235,14.22042566,14.18841097,14.17680862,14.17661818,14.17047742,14.16908709,14.16328814,14.15907132,14.15140707,14.14856765,14.14560962,14.14245375
TWN_FH_FO..PC,"China, Taiwan Province of",Fish,Per-capita food consumption [kg/p/d],214,TWN,21,FH,211,FO..PC,30.05359316,32.31389255,32.67351278,32.18392238,32.76379318,32.77502293,32.25918086,32.36622146,32.94009466,33.40781403,33.64617848,33.43646114,33.84090898,34.19960967,34.4642745,34.7031745,34.82792881,35.10931221,35.39184825,35.67139614,35.89705037
TWN_HFCS_FO..PC,"China, Taiwan Province of",HFCS,Per-capita food consumption [kg/p/d],214,TWN,8,HFCS,211,FO..PC,1.731419427,1.725250729,1.719400489,1.713804599,1.708403047,1.703158086,1.698028433,1.693015515,1.688182803,1.683624071,1.679406992,1.675553625,1.67204833,1.668885898,1.666048972,1.663529158,1.661342628,1.659511793,1.658046673,1.656958612,1.656264347
TWN_MA_FO..PC,"China, Taiwan Province of",Maize and products,Per-capita food consumption [kg/p/d],214,TWN,1,MA,211,FO..PC,4.517291687,5.066630299,5.227755164,5.054459944,5.440706189,5.470242423,5.477964311,5.496154392,5.553238355,5.406902323,5.454562759,5.480656089,5.505753627,5.529994341,5.554162359,5.578193318,5.602381308,5.62676354,5.651422957,5.675396901,5.700323771
TWN_MK_FO..PC,"China, Taiwan Province of",Milk and Dairy,Per-capita food consumption [kg/p/d],214,TWN,18,MK,211,FO..PC,3.437698588,3.937705432,4.054670174,4.028053898,4.273513031,4.40443359,4.514416461,4.442456418,4.685742582,4.613977057,4.669122866,4.730300508,4.795031593,4.860240302,4.927608863,4.995926433,5.065866992,5.136770678,5.209793054,5.284093488,5.359751885
TWN_OCG_FO..PC,"China, Taiwan Province of",Other Coarse Grains,Per-capita food consumption [kg/p/d],214,TWN,3,OCG,211,FO..PC,1.219877554,0.925865835,1.348027944,1.470032197,1.205597219,2.040604776,1.373945542,1.375545848,1.504141894,1.447242828,1.442236696,1.437148473,1.432000792,1.426508561,1.421092058,1.415678842,1.410328442,1.405005157,1.399716101,1.394410871,1.389069054
TWN_OOS_FO..PC,"China, Taiwan Province of",Other Oilseeds,Per-capita food consumption [kg/p/d],214,TWN,10,OOS,211,FO..PC,1.05302484,1.049273124,1.074311289,1.076540955,1.073147924,1.069853257,1.066631021,1.063482114,1.060446405,1.057582799,1.051689882,1.041957358,1.033782937,1.026029899,1.017612913,1.00941148,1.001365208,0.993548793,0.985737887,0.977963222,0.970214786
TWN_PK_FO..PC,"China, Taiwan Province of",Ovine,Per-capita food consumption [kg/p/d],214,TWN,16,PK,211,FO..PC,32.2870067,33.80640795,32.23550015,30.19375746,29.98513475,31.24361926,33.44564177,36.3976149,32.38417322,30.61013262,30.24708185,30.18783785,30.10048609,29.99789537,29.90189293,29.78835866,29.67763449,29.56067977,29.45041017,29.34807805,29.2410848
TWN_PS_FO..PC,"China, Taiwan Province of",Pork,Per-capita food consumption [kg/p/d],214,TWN,6,PS,211,FO..PC,2.89197319,3.2766544,2.809159956,3.00058256,3.026861658,3.053888315,3.082322997,3.112203342,3.143683981,3.176984413,3.176788021,3.178733525,3.17906269,3.179914608,3.18006232,3.180435321,3.181216738,3.181862449,3.182825863,3.183691207,3.184548811
TWN_PT_FO..PC,"China, Taiwan Province of",Poultry,Per-capita food consumption [kg/p/d],214,TWN,17,PT,211,FO..PC,34.68756633,33.1224905,29.95284632,27.75847538,31.21274202,26.27824273,34.25432216,35.76504431,32.46883723,32.52165951,32.51943357,32.56886227,32.63980594,32.72613007,32.81398703,32.89417861,32.97507247,33.04308804,33.12679497,33.20905099,33.28999788
TWN_RI_FO..PC,"China, Taiwan Province of",Pulses,Per-capita food consumption [kg/p/d],214,TWN,4,RI,211,FO..PC,46.91862398,47.46057553,48.19608118,48.63862502,48.82470221,47.60318129,48.04495915,48.10219239,48.26336147,48.83459236,49.19241429,49.3541163,49.50958387,49.65356878,49.79592711,49.93919019,50.08436307,50.23113128,50.3769922,50.53518548,50.66912772
TWN_RT_FO..PC,"China, Taiwan Province of",Rice and products,Per-capita food consumption [kg/p/d],214,TWN,5,RT,211,FO..PC,2.536658154,2.583758744,2.54229641,2.663129394,2.723027096,2.787821632,2.852375175,2.920296298,2.989090673,3.061770578,3.095841947,3.131755155,3.167659822,3.203956349,3.240435878,3.277339836,3.314571822,3.352424563,3.390495264,3.429047347,3.467595276
