"","iso3","country","nutrient","units","scenario","year","intake_orig","intake","intake_diff","intake_diff_cap"
"2192","ESP","Spain","Protein","g/p/d","High",2030,0,0,0,0
"2193","ESP","Spain","Vitamin A","mg/p/d retinol","Base",2030,0,0,0,0
"2194","ESP","Spain","Vitamin A","mg/p/d retinol","High",2030,0,0,0,0
"2195","ESP","Spain","Vitamin B12","ug/p/d","Base",2030,0,0,0,0
"2196","ESP","Spain","Vitamin B12","ug/p/d","High",2030,0,0,0,0
"2197","ESP","Spain","Zinc","mg/p/d","Base",2030,0,0,0,0
"2198","ESP","Spain","Zinc","mg/p/d","High",2030,0,0,0,0
"2199","LKA","Sri Lanka","Calcium","mg/p/d","Base",2030,835.187923174,835.187923174,0,0
"2200","LKA","Sri Lanka","Calcium","mg/p/d","High",2030,837.846883933,837.846883933,0,0
"2201","LKA","Sri Lanka","Iron","mg/p/d","Base",2030,37.040960516,37.040960516,0,0
"2202","LKA","Sri Lanka","Iron","mg/p/d","High",2030,37.138534696,37.138534696,0,0
"2203","LKA","Sri Lanka","Omega-3 fatty acids","g/p/d","Base",2030,0.636356408,0.636356408,0,0
"2204","LKA","Sri Lanka","Omega-3 fatty acids","g/p/d","High",2030,0.66895743,0.66895743,0,0
"2205","LKA","Sri Lanka","Protein","g/p/d","Base",2030,147.628115802,147.628115802,0,0
"2206","LKA","Sri Lanka","Protein","g/p/d","High",2030,149.563328665,149.563328665,0,0
"2207","LKA","Sri Lanka","Vitamin A","mg/p/d retinol","Base",2030,1023.306762983,1023.306762983,0,0
"2208","LKA","Sri Lanka","Vitamin A","mg/p/d retinol","High",2030,1024.70511395,1024.70511395,0,0
"2209","LKA","Sri Lanka","Vitamin B12","ug/p/d","Base",2030,5.812992552,5.812992552,0,0
"2210","LKA","Sri Lanka","Vitamin B12","ug/p/d","High",2030,5.989384006,5.989384006,0,0
"2211","LKA","Sri Lanka","Zinc","mg/p/d","Base",2030,20.209294886,20.209294886,0,0
"2212","LKA","Sri Lanka","Zinc","mg/p/d","High",2030,20.274154835,20.274154835,0,0
"2213","KNA","St. Kitts & Nevis","Calcium","mg/p/d","Base",2030,823.460377538,823.460377538,0,0
"2214","KNA","St. Kitts & Nevis","Calcium","mg/p/d","High",2030,824.486489195,824.486489195,0,0
"2215","KNA","St. Kitts & Nevis","Iron","mg/p/d","Base",2030,32.525446577,32.525446577,0,0
"2216","KNA","St. Kitts & Nevis","Iron","mg/p/d","High",2030,32.540267078,32.540267078,0,0
"2217","KNA","St. Kitts & Nevis","Omega-3 fatty acids","g/p/d","Base",2030,3.193145055,3.193145055,0,0
"2218","KNA","St. Kitts & Nevis","Omega-3 fatty acids","g/p/d","High",2030,3.215422126,3.215422126,0,0
"2219","KNA","St. Kitts & Nevis","Protein","g/p/d","Base",2030,159.743971321,159.743971321,0,0
"2220","KNA","St. Kitts & Nevis","Protein","g/p/d","High",2030,160.598465168,160.598465168,0,0
"2221","KNA","St. Kitts & Nevis","Vitamin A","mg/p/d retinol","Base",2030,2111.417773704,2111.417773704,0,0
"2222","KNA","St. Kitts & Nevis","Vitamin A","mg/p/d retinol","High",2030,2106.543188227,2106.543188227,0,0
"2223","KNA","St. Kitts & Nevis","Vitamin B12","ug/p/d","Base",2030,17.938722901,17.938722901,0,0
"2224","KNA","St. Kitts & Nevis","Vitamin B12","ug/p/d","High",2030,17.886798767,17.886798767,0,0
"2225","KNA","St. Kitts & Nevis","Zinc","mg/p/d","Base",2030,18.288172932,18.288172932,0,0
"2226","KNA","St. Kitts & Nevis","Zinc","mg/p/d","High",2030,18.268192575,18.268192575,0,0
"2227","LCA","St. Lucia","Calcium","mg/p/d","Base",2030,1004.398129557,1181.1400494253,176.7419198683,176.7419198683
"2228","LCA","St. Lucia","Calcium","mg/p/d","High",2030,1006.540188041,1185.31725643872,178.77706839772,178.77706839772
"2229","LCA","St. Lucia","Iron","mg/p/d","Base",2030,41.806297535,45.6637155148759,3.8574179798759,3.8574179798759
"2230","LCA","St. Lucia","Iron","mg/p/d","High",2030,41.902961942,45.7831177183327,3.8801557763327,3.8801557763327
"2231","LCA","St. Lucia","Omega-3 fatty acids","g/p/d","Base",2030,1.346167636,3.94002809019359,2.59386045419359,2.59386045419359
"2232","LCA","St. Lucia","Omega-3 fatty acids","g/p/d","High",2030,1.381419754,4.01438647293428,2.63296671893428,2.63296671893428
"2233","LCA","St. Lucia","Protein","g/p/d","Base",2030,200.001559605,194.750454768638,-5.251104836362,-5.251104836362
"2234","LCA","St. Lucia","Protein","g/p/d","High",2030,202.068374755,195.763803574298,-6.304571180702,-6.27902305249535
"2235","LCA","St. Lucia","Vitamin A","mg/p/d retinol","Base",2030,1862.477823608,1924.31033950426,61.8325158962598,61.8325158962598
"2236","LCA","St. Lucia","Vitamin A","mg/p/d retinol","High",2030,1859.774687368,1921.41166310596,61.63697573796,61.63697573796
"2237","LCA","St. Lucia","Vitamin B12","ug/p/d","Base",2030,16.971797763,22.972545770129,6.000748007129,6.000748007129
"2238","LCA","St. Lucia","Vitamin B12","ug/p/d","High",2030,17.228049132,23.2391161066065,6.0110669746065,6.0110669746065
"2239","LCA","St. Lucia","Zinc","mg/p/d","Base",2030,19.470996306,22.1588833161727,2.6878870101727,2.6878870101727
"2240","LCA","St. Lucia","Zinc","mg/p/d","High",2030,19.502799585,22.2141028255723,2.7113032405723,2.7113032405723
"2241","VCT","St. Vincent & Grenadines","Calcium","mg/p/d","Base",2030,1143.159531398,1143.159531398,0,0
"2242","VCT","St. Vincent & Grenadines","Calcium","mg/p/d","High",2030,1143.382669664,1143.382669664,0,0
"2243","VCT","St. Vincent & Grenadines","Iron","mg/p/d","Base",2030,50.112449484,50.112449484,0,0
"2244","VCT","St. Vincent & Grenadines","Iron","mg/p/d","High",2030,50.134319641,50.134319641,0,0
"2245","VCT","St. Vincent & Grenadines","Omega-3 fatty acids","g/p/d","Base",2030,2.144667022,2.144667022,0,0
"2246","VCT","St. Vincent & Grenadines","Omega-3 fatty acids","g/p/d","High",2030,2.165734144,2.165734144,0,0
"2247","VCT","St. Vincent & Grenadines","Protein","g/p/d","Base",2030,205.277958228,205.277958228,0,0
"2248","VCT","St. Vincent & Grenadines","Protein","g/p/d","High",2030,206.276004641,206.276004641,0,0
"2249","VCT","St. Vincent & Grenadines","Vitamin A","mg/p/d retinol","Base",2030,1957.549139532,1957.549139532,0,0
"2250","VCT","St. Vincent & Grenadines","Vitamin A","mg/p/d retinol","High",2030,1952.745268889,1952.745268889,0,0
"2251","VCT","St. Vincent & Grenadines","Vitamin B12","ug/p/d","Base",2030,10.929817686,10.929817686,0,0
"2252","VCT","St. Vincent & Grenadines","Vitamin B12","ug/p/d","High",2030,10.971062854,10.971062854,0,0
"2253","VCT","St. Vincent & Grenadines","Zinc","mg/p/d","Base",2030,24.226710223,24.226710223,0,0
"2254","VCT","St. Vincent & Grenadines","Zinc","mg/p/d","High",2030,24.214761559,24.214761559,0,0
"2255","SDN","Sudan","Calcium","mg/p/d","Base",2030,0,0,0,0
"2256","SDN","Sudan","Calcium","mg/p/d","High",2030,0,0,0,0
"2257","SDN","Sudan","Iron","mg/p/d","Base",2030,0,0,0,0
"2258","SDN","Sudan","Iron","mg/p/d","High",2030,0,0,0,0
"2259","SDN","Sudan","Omega-3 fatty acids","g/p/d","Base",2030,0,0,0,0
"2260","SDN","Sudan","Omega-3 fatty acids","g/p/d","High",2030,0,0,0,0
"2261","SDN","Sudan","Protein","g/p/d","Base",2030,0,0,0,0
"2262","SDN","Sudan","Protein","g/p/d","High",2030,0,0,0,0
"2263","SDN","Sudan","Vitamin A","mg/p/d retinol","Base",2030,0,0,0,0
"2264","SDN","Sudan","Vitamin A","mg/p/d retinol","High",2030,0,0,0,0
"2265","SDN","Sudan","Vitamin B12","ug/p/d","Base",2030,0,0,0,0
"2266","SDN","Sudan","Vitamin B12","ug/p/d","High",2030,0,0,0,0
"2267","SDN","Sudan","Zinc","mg/p/d","Base",2030,0,0,0,0
"2268","SDN","Sudan","Zinc","mg/p/d","High",2030,0,0,0,0
"2269","SUR","Suriname","Calcium","mg/p/d","Base",2030,694.625804993,694.625804993,0,0
"2270","SUR","Suriname","Calcium","mg/p/d","High",2030,695.407739524,695.407739524,0,0
"2271","SUR","Suriname","Iron","mg/p/d","Base",2030,29.87775766,29.87775766,0,0
"2272","SUR","Suriname","Iron","mg/p/d","High",2030,29.891611056,29.891611056,0,0
"2273","SUR","Suriname","Omega-3 fatty acids","g/p/d","Base",2030,4.743124122,4.743124122,0,0
"2274","SUR","Suriname","Omega-3 fatty acids","g/p/d","High",2030,4.750123916,4.750123916,0,0
"2275","SUR","Suriname","Protein","g/p/d","Base",2030,133.624258314,133.624258314,0,0
"2276","SUR","Suriname","Protein","g/p/d","High",2030,134.360287099,134.360287099,0,0
"2277","SUR","Suriname","Vitamin A","mg/p/d retinol","Base",2030,863.089695221,863.089695221,0,0
"2278","SUR","Suriname","Vitamin A","mg/p/d retinol","High",2030,861.871151037,861.871151037,0,0
"2279","SUR","Suriname","Vitamin B12","ug/p/d","Base",2030,5.874114655,5.874114655,0,0
"2280","SUR","Suriname","Vitamin B12","ug/p/d","High",2030,5.913474023,5.913474023,0,0
"2281","SUR","Suriname","Zinc","mg/p/d","Base",2030,15.979824125,15.979824125,0,0
"2282","SUR","Suriname","Zinc","mg/p/d","High",2030,15.988793586,15.988793586,0,0
"2283","SWE","Sweden","Calcium","mg/p/d","Base",2030,0,0,0,0
"2284","SWE","Sweden","Calcium","mg/p/d","High",2030,0,0,0,0
"2285","SWE","Sweden","Iron","mg/p/d","Base",2030,0,0,0,0
"2286","SWE","Sweden","Iron","mg/p/d","High",2030,0,0,0,0
"2287","SWE","Sweden","Omega-3 fatty acids","g/p/d","Base",2030,0,0,0,0
"2288","SWE","Sweden","Omega-3 fatty acids","g/p/d","High",2030,0,0,0,0
"2289","SWE","Sweden","Protein","g/p/d","Base",2030,0,0,0,0
"2290","SWE","Sweden","Protein","g/p/d","High",2030,0,0,0,0
"2291","SWE","Sweden","Vitamin A","mg/p/d retinol","Base",2030,0,0,0,0
"2292","SWE","Sweden","Vitamin A","mg/p/d retinol","High",2030,0,0,0,0
"2293","SWE","Sweden","Vitamin B12","ug/p/d","Base",2030,0,0,0,0
"2294","SWE","Sweden","Vitamin B12","ug/p/d","High",2030,0,0,0,0
"2295","SWE","Sweden","Zinc","mg/p/d","Base",2030,0,0,0,0
"2296","SWE","Sweden","Zinc","mg/p/d","High",2030,0,0,0,0
"2297","CHE","Switzerland","Calcium","mg/p/d","Base",2030,1720.349116059,1720.349116059,0,0
"2298","CHE","Switzerland","Calcium","mg/p/d","High",2030,1720.385951556,1720.385951556,0,0
"2299","CHE","Switzerland","Iron","mg/p/d","Base",2030,34.914408694,34.914408694,0,0
"2300","CHE","Switzerland","Iron","mg/p/d","High",2030,34.91727108,34.91727108,0,0
"2301","CHE","Switzerland","Omega-3 fatty acids","g/p/d","Base",2030,0.733151214,0.733151214,0,0
"2302","CHE","Switzerland","Omega-3 fatty acids","g/p/d","High",2030,0.733200558,0.733200558,0,0
"2303","CHE","Switzerland","Protein","g/p/d","Base",2030,173.731412212,173.731412212,0,0
"2304","CHE","Switzerland","Protein","g/p/d","High",2030,173.780321317,173.780321317,0,0
"2305","CHE","Switzerland","Vitamin A","mg/p/d retinol","Base",2030,2242.902476047,2242.902476047,0,0
"2306","CHE","Switzerland","Vitamin A","mg/p/d retinol","High",2030,2242.860185613,2242.860185613,0,0
"2307","CHE","Switzerland","Vitamin B12","ug/p/d","Base",2030,17.755453499,17.755453499,0,0
"2308","CHE","Switzerland","Vitamin B12","ug/p/d","High",2030,17.759461739,17.759461739,0,0
"2309","CHE","Switzerland","Zinc","mg/p/d","Base",2030,20.359427357,20.359427357,0,0
"2310","CHE","Switzerland","Zinc","mg/p/d","High",2030,20.364918081,20.364918081,0,0
"2311","SYR","Syria","Calcium","mg/p/d","Base",2030,0,0,0,0
"2312","SYR","Syria","Calcium","mg/p/d","High",2030,0,0,0,0
"2313","SYR","Syria","Iron","mg/p/d","Base",2030,0,0,0,0
"2314","SYR","Syria","Iron","mg/p/d","High",2030,0,0,0,0
"2315","SYR","Syria","Omega-3 fatty acids","g/p/d","Base",2030,0,0,0,0
"2316","SYR","Syria","Omega-3 fatty acids","g/p/d","High",2030,0,0,0,0
"2317","SYR","Syria","Protein","g/p/d","Base",2030,0,0,0,0
"2318","SYR","Syria","Protein","g/p/d","High",2030,0,0,0,0
"2319","SYR","Syria","Vitamin A","mg/p/d retinol","Base",2030,0,0,0,0
"2320","SYR","Syria","Vitamin A","mg/p/d retinol","High",2030,0,0,0,0
"2321","SYR","Syria","Vitamin B12","ug/p/d","Base",2030,0,0,0,0
"2322","SYR","Syria","Vitamin B12","ug/p/d","High",2030,0,0,0,0
"2323","SYR","Syria","Zinc","mg/p/d","Base",2030,0,0,0,0
"2324","SYR","Syria","Zinc","mg/p/d","High",2030,0,0,0,0
"2325","TWN","Taiwan","Calcium","mg/p/d","Base",2030,1190.251849521,1190.251849521,0,0
"2326","TWN","Taiwan","Calcium","mg/p/d","High",2030,1192.982680869,1192.982680869,0,0
"2327","TWN","Taiwan","Iron","mg/p/d","Base",2030,43.529394448,43.529394448,0,0
"2328","TWN","Taiwan","Iron","mg/p/d","High",2030,43.660557776,43.660557776,0,0
"2329","TWN","Taiwan","Omega-3 fatty acids","g/p/d","Base",2030,8.18449568,8.18449568,0,0
"2330","TWN","Taiwan","Omega-3 fatty acids","g/p/d","High",2030,8.203507108,8.203507108,0,0
"2331","TWN","Taiwan","Protein","g/p/d","Base",2030,187.252067235,187.252067235,0,0
"2332","TWN","Taiwan","Protein","g/p/d","High",2030,188.509303372,188.509303372,0,0
"2333","TWN","Taiwan","Vitamin A","mg/p/d retinol","Base",2030,1713.620811635,1713.620811635,0,0
"2334","TWN","Taiwan","Vitamin A","mg/p/d retinol","High",2030,1714.956957167,1714.956957167,0,0
"2335","TWN","Taiwan","Vitamin B12","ug/p/d","Base",2030,15.466498653,15.466498653,0,0
"2336","TWN","Taiwan","Vitamin B12","ug/p/d","High",2030,16.041652778,16.041652778,0,0
"2337","TWN","Taiwan","Zinc","mg/p/d","Base",2030,22.801964741,22.801964741,0,0
"2338","TWN","Taiwan","Zinc","mg/p/d","High",2030,22.849004903,22.849004903,0,0
"2339","TJK","Tajikistan","Calcium","mg/p/d","Base",2030,800.299729647,801.479033430237,1.17930378323695,1.17930378323695
"2340","TJK","Tajikistan","Calcium","mg/p/d","High",2030,797.724228401,798.948334093984,1.22410569298404,1.22410569298404
"2341","TJK","Tajikistan","Iron","mg/p/d","Base",2030,31.777827709,31.8067931282257,0.028965419225699,0.028965419225699
"2342","TJK","Tajikistan","Iron","mg/p/d","High",2030,31.731068917,31.7611396602341,0.0300707432340985,0.0300707432340985
"2343","TJK","Tajikistan","Omega-3 fatty acids","g/p/d","Base",2030,0.128196776,0.151183407495371,0.022986631495371,0.022986631495371
"2344","TJK","Tajikistan","Omega-3 fatty acids","g/p/d","High",2030,0.127581176,0.151514569404568,0.023933393404568,0.023933393404568
"2345","TJK","Tajikistan","Protein","g/p/d","Base",2030,96.762801422,96.626875723717,-0.135925698282989,-0.135925698282989
"2346","TJK","Tajikistan","Protein","g/p/d","High",2030,96.492909176,96.3497189304419,-0.143190245558102,-0.143190245558102
"2347","TJK","Tajikistan","Vitamin A","mg/p/d retinol","Base",2030,1660.829328548,1661.13258264311,0.303254095110105,0.303254095110105
"2348","TJK","Tajikistan","Vitamin A","mg/p/d retinol","High",2030,1657.470459413,1657.78322232952,0.312762916519887,0.312762916519887
"2349","TJK","Tajikistan","Vitamin B12","ug/p/d","Base",2030,6.788347424,6.8254782114424,0.0371307874423996,0.0371307874423996
"2350","TJK","Tajikistan","Vitamin B12","ug/p/d","High",2030,6.757222825,6.79570755733618,0.0384847323361797,0.0384847323361797
"2351","TJK","Tajikistan","Zinc","mg/p/d","Base",2030,11.07292612,11.0859648978268,0.0130387778268002,0.0130387778268002
"2352","TJK","Tajikistan","Zinc","mg/p/d","High",2030,11.034904852,11.0483929752757,0.0134881232756996,0.0134881232756996
"2353","TZA","Tanzania","Calcium","mg/p/d","Base",2030,683.543498178,683.543498178,0,0
"2354","TZA","Tanzania","Calcium","mg/p/d","High",2030,684.613950608,684.613950608,0,0
"2355","TZA","Tanzania","Iron","mg/p/d","Base",2030,29.643635245,29.643635245,0,0
"2356","TZA","Tanzania","Iron","mg/p/d","High",2030,29.678341841,29.678341841,0,0
"2357","TZA","Tanzania","Omega-3 fatty acids","g/p/d","Base",2030,0.28590848,0.28590848,0,0
"2358","TZA","Tanzania","Omega-3 fatty acids","g/p/d","High",2030,0.2926681,0.2926681,0,0
"2359","TZA","Tanzania","Protein","g/p/d","Base",2030,107.310003676,107.310003676,0,0
"2360","TZA","Tanzania","Protein","g/p/d","High",2030,107.621616963,107.621616963,0,0
"2361","TZA","Tanzania","Vitamin A","mg/p/d retinol","Base",2030,2186.0856095,2186.0856095,0,0
"2362","TZA","Tanzania","Vitamin A","mg/p/d retinol","High",2030,2188.037527779,2188.037527779,0,0
"2363","TZA","Tanzania","Vitamin B12","ug/p/d","Base",2030,2.264306958,2.264306958,0,0
"2364","TZA","Tanzania","Vitamin B12","ug/p/d","High",2030,2.291582636,2.291582636,0,0
"2365","TZA","Tanzania","Zinc","mg/p/d","Base",2030,17.436793757,17.436793757,0,0
"2366","TZA","Tanzania","Zinc","mg/p/d","High",2030,17.458360481,17.458360481,0,0
"2367","THA","Thailand","Calcium","mg/p/d","Base",2030,731.409777218,731.409777218,0,0
"2368","THA","Thailand","Calcium","mg/p/d","High",2030,733.537837616,733.537837616,0,0
"2369","THA","Thailand","Iron","mg/p/d","Base",2030,26.017829399,26.017829399,0,0
"2370","THA","Thailand","Iron","mg/p/d","High",2030,26.112788216,26.112788216,0,0
"2371","THA","Thailand","Omega-3 fatty acids","g/p/d","Base",2030,3.562512276,3.562512276,0,0
"2372","THA","Thailand","Omega-3 fatty acids","g/p/d","High",2030,3.598391633,3.598391633,0,0
"2373","THA","Thailand","Protein","g/p/d","Base",2030,136.201743251,136.201743251,0,0
"2374","THA","Thailand","Protein","g/p/d","High",2030,137.907345161,137.907345161,0,0
"2375","THA","Thailand","Vitamin A","mg/p/d retinol","Base",2030,1695.500386804,1695.500386804,0,0
"2376","THA","Thailand","Vitamin A","mg/p/d retinol","High",2030,1690.723177182,1690.723177182,0,0
"2377","THA","Thailand","Vitamin B12","ug/p/d","Base",2030,11.960080519,11.960080519,0,0
"2378","THA","Thailand","Vitamin B12","ug/p/d","High",2030,12.464782942,12.464782942,0,0
"2379","THA","Thailand","Zinc","mg/p/d","Base",2030,17.236650011,17.236650011,0,0
"2380","THA","Thailand","Zinc","mg/p/d","High",2030,17.267754133,17.267754133,0,0
"2381","TLS","Timor-Leste","Calcium","mg/p/d","Base",2030,372.892339019,388.268566404351,15.376227385351,15.376227385351
"2382","TLS","Timor-Leste","Calcium","mg/p/d","High",2030,374.05300883,389.065579896186,15.012571066186,15.012571066186
"2383","TLS","Timor-Leste","Iron","mg/p/d","Base",2030,26.735429962,26.9270206262077,0.191590664207698,0.191590664207698
"2384","TLS","Timor-Leste","Iron","mg/p/d","High",2030,26.784389755,26.9647173312885,0.180327576288501,0.180327576288501
"2385","TLS","Timor-Leste","Omega-3 fatty acids","g/p/d","Base",2030,0.213325662,0.538876781534371,0.325551119534371,0.325551119534371
"2386","TLS","Timor-Leste","Omega-3 fatty acids","g/p/d","High",2030,0.219087239,0.540434334015321,0.321347095015321,0.321347095015321
"2387","TLS","Timor-Leste","Protein","g/p/d","Base",2030,109.887863685,107.947148847838,-1.94071483716201,-1.94071483716201
"2388","TLS","Timor-Leste","Protein","g/p/d","High",2030,110.392349785,108.273099412142,-2.11925037285799,-2.11925037285799
"2389","TLS","Timor-Leste","Vitamin A","mg/p/d retinol","Base",2030,463.509275203,470.333730061908,6.82445485890798,6.82445485890798
"2390","TLS","Timor-Leste","Vitamin A","mg/p/d retinol","High",2030,464.966486774,471.543355913455,6.57686913945503,6.57686913945503
"2391","TLS","Timor-Leste","Vitamin B12","ug/p/d","Base",2030,3.005031338,4.34731842224634,1.34228708424634,1.34228708424634
"2392","TLS","Timor-Leste","Vitamin B12","ug/p/d","High",2030,3.032118881,4.35859898004677,1.32648009904677,1.32648009904677
"2393","TLS","Timor-Leste","Zinc","mg/p/d","Base",2030,15.458382807,15.937740869619,0.479358062619001,0.479358062619001
"2394","TLS","Timor-Leste","Zinc","mg/p/d","High",2030,15.487885455,15.9589299595445,0.4710445045445,0.4710445045445
"2395","TGO","Togo","Calcium","mg/p/d","Base",2030,515.446504384,515.446504384,0,0
"2396","TGO","Togo","Calcium","mg/p/d","High",2030,516.719200807,516.719200807,0,0
"2397","TGO","Togo","Iron","mg/p/d","Base",2030,36.514172519,36.514172519,0,0
"2398","TGO","Togo","Iron","mg/p/d","High",2030,36.559776217,36.559776217,0,0
"2399","TGO","Togo","Omega-3 fatty acids","g/p/d","Base",2030,0.215909704,0.215909704,0,0
"2400","TGO","Togo","Omega-3 fatty acids","g/p/d","High",2030,0.225250408,0.225250408,0,0
"2401","TGO","Togo","Protein","g/p/d","Base",2030,115.703380898,115.703380898,0,0
"2402","TGO","Togo","Protein","g/p/d","High",2030,116.233373703,116.233373703,0,0
"2403","TGO","Togo","Vitamin A","mg/p/d retinol","Base",2030,339.057487743,339.057487743,0,0
"2404","TGO","Togo","Vitamin A","mg/p/d retinol","High",2030,340.330541246,340.330541246,0,0
"2405","TGO","Togo","Vitamin B12","ug/p/d","Base",2030,3.108496572,3.108496572,0,0
"2406","TGO","Togo","Vitamin B12","ug/p/d","High",2030,3.147410507,3.147410507,0,0
"2407","TGO","Togo","Zinc","mg/p/d","Base",2030,20.177398479,20.177398479,0,0
"2408","TGO","Togo","Zinc","mg/p/d","High",2030,20.206271578,20.206271578,0,0
"2409","TTO","Trinidad & Tobago","Calcium","mg/p/d","Base",2030,1396.01642236,1523.25203010275,127.23560774275,127.23560774275
"2410","TTO","Trinidad & Tobago","Calcium","mg/p/d","High",2030,1396.872629598,1525.4684160311,128.5957864331,128.5957864331
"2411","TTO","Trinidad & Tobago","Iron","mg/p/d","Base",2030,57.320704361,60.2758263595103,2.9551219985103,2.9551219985103
"2412","TTO","Trinidad & Tobago","Iron","mg/p/d","High",2030,57.3483639,60.3311579381788,2.9827940381788,2.9827940381788
"2413","TTO","Trinidad & Tobago","Omega-3 fatty acids","g/p/d","Base",2030,5.304676126,7.18295004840733,1.87827392240733,1.87827392240733
"2414","TTO","Trinidad & Tobago","Omega-3 fatty acids","g/p/d","High",2030,5.324364288,7.2301827928444,1.9058185048444,1.9058185048444
"2415","TTO","Trinidad & Tobago","Protein","g/p/d","Base",2030,210.576619003,206.257462708176,-4.31915629482398,-4.31915629482398
"2416","TTO","Trinidad & Tobago","Protein","g/p/d","High",2030,212.073025228,206.947949896866,-5.12507533113401,-5.12507533113401
"2417","TTO","Trinidad & Tobago","Vitamin A","mg/p/d retinol","Base",2030,1506.260687994,1552.08536021724,45.82467222324,45.82467222324
"2418","TTO","Trinidad & Tobago","Vitamin A","mg/p/d retinol","High",2030,1503.905222194,1549.6457494643,45.7405272702999,45.7405272702999
"2419","TTO","Trinidad & Tobago","Vitamin B12","ug/p/d","Base",2030,11.431365661,16.3496120077738,4.9182463467738,4.9182463467738
"2420","TTO","Trinidad & Tobago","Vitamin B12","ug/p/d","High",2030,11.536557735,16.5044413108707,4.9678835758707,4.9678835758707
"2421","TTO","Trinidad & Tobago","Zinc","mg/p/d","Base",2030,23.515526024,25.4564779842856,1.9409519602856,1.9409519602856
"2422","TTO","Trinidad & Tobago","Zinc","mg/p/d","High",2030,23.53224986,25.4888564796398,1.9566066196398,1.9566066196398
"2423","TUN","Tunisia","Calcium","mg/p/d","Base",2030,1756.001917813,1876.96508162447,120.96316381147,120.96316381147
"2424","TUN","Tunisia","Calcium","mg/p/d","High",2030,1750.089583512,1897.69810622692,147.60852271492,147.60852271492
"2425","TUN","Tunisia","Iron","mg/p/d","Base",2030,65.317789156,68.1223406520277,2.8045514960277,2.8045514960277
"2426","TUN","Tunisia","Iron","mg/p/d","High",2030,65.292355114,68.7159092196285,3.4235541056285,3.4235541056285
"2427","TUN","Tunisia","Omega-3 fatty acids","g/p/d","Base",2030,2.636960407,4.31055001607064,1.67358960907064,1.67358960907064
"2428","TUN","Tunisia","Omega-3 fatty acids","g/p/d","High",2030,2.656506436,4.69834776601288,2.04184133001288,2.04184133001288
"2429","TUN","Tunisia","Protein","g/p/d","Base",2030,205.654500378,206.546921227243,0.892420849242995,0.892420849242995
"2430","TUN","Tunisia","Protein","g/p/d","High",2030,207.387192598,208.53665751177,1.14946491376998,1.14946491376998
"2431","TUN","Tunisia","Vitamin A","mg/p/d retinol","Base",2030,2042.438651819,2091.10693475277,48.6682829337701,48.6682829337701
"2432","TUN","Tunisia","Vitamin A","mg/p/d retinol","High",2030,2033.945091837,2093.35693297287,59.4118411358697,59.4118411358697
"2433","TUN","Tunisia","Vitamin B12","ug/p/d","Base",2030,10.004992405,14.0105258730063,4.0055334680063,4.0055334680063
"2434","TUN","Tunisia","Vitamin B12","ug/p/d","High",2030,10.204795112,15.0963933591003,4.8915982471003,4.8915982471003
"2435","TUN","Tunisia","Zinc","mg/p/d","Base",2030,20.677483439,22.3668686209897,1.6893851819897,1.6893851819897
"2436","TUN","Tunisia","Zinc","mg/p/d","High",2030,20.663937641,22.7264972478593,2.0625596068593,2.0625596068593
"2437","TUR","Turkey","Calcium","mg/p/d","Base",2030,1920.571037375,1920.571037375,0,0
"2438","TUR","Turkey","Calcium","mg/p/d","High",2030,1916.093846251,1916.093846251,0,0
"2439","TUR","Turkey","Iron","mg/p/d","Base",2030,53.777001665,53.777001665,0,0
"2440","TUR","Turkey","Iron","mg/p/d","High",2030,53.736354034,53.736354034,0,0
"2441","TUR","Turkey","Omega-3 fatty acids","g/p/d","Base",2030,0.332495868,0.332495868,0,0
"2442","TUR","Turkey","Omega-3 fatty acids","g/p/d","High",2030,0.337055281,0.337055281,0,0
"2443","TUR","Turkey","Protein","g/p/d","Base",2030,201.340515609,201.340515609,0,0
"2444","TUR","Turkey","Protein","g/p/d","High",2030,201.159048563,201.159048563,0,0
"2445","TUR","Turkey","Vitamin A","mg/p/d retinol","Base",2030,2015.319200297,2015.319200297,0,0
"2446","TUR","Turkey","Vitamin A","mg/p/d retinol","High",2030,2010.585449991,2010.585449991,0,0
"2447","TUR","Turkey","Vitamin B12","ug/p/d","Base",2030,11.943705601,11.943705601,0,0
"2448","TUR","Turkey","Vitamin B12","ug/p/d","High",2030,11.929249385,11.929249385,0,0
"2449","TUR","Turkey","Zinc","mg/p/d","Base",2030,23.524048196,23.524048196,0,0
"2450","TUR","Turkey","Zinc","mg/p/d","High",2030,23.474360979,23.474360979,0,0
"2451","TKM","Turkmenistan","Calcium","mg/p/d","Base",2030,1521.614864198,1534.1303192606,12.5154550625998,12.5154550625998
"2452","TKM","Turkmenistan","Calcium","mg/p/d","High",2030,1515.083304655,1528.07810217136,12.99479751636,12.99479751636
"2453","TKM","Turkmenistan","Iron","mg/p/d","Base",2030,47.135366422,47.4808128752789,0.345446453278903,0.345446453278903
"2454","TKM","Turkmenistan","Iron","mg/p/d","High",2030,47.027166057,47.3862788582538,0.359112801253801,0.359112801253801
"2455","TKM","Turkmenistan","Omega-3 fatty acids","g/p/d","Base",2030,0.927426965,1.11234533454839,0.18491836954839,0.18491836954839
"2456","TKM","Turkmenistan","Omega-3 fatty acids","g/p/d","High",2030,0.930135478,1.12229568701037,0.19216020901037,0.19216020901037
