"iso3c","year","units","scenario","nutrient","nutrient_supply_dis","nutrient_supply"
"PAK","2018","g/p/d","base","Protein",60.7254876136474,60.6824365
"PAK","2018","g/p/d","high","Omega-3 fatty acids",0.0906783509138857,0.08
"PAK","2018","g/p/d","high","Protein",60.7254876136474,60.6824365
"PAK","2018","mg/p/d","base","Calcium",562.966568907364,556.62791429
"PAK","2018","mg/p/d","base","Iron",17.901425720353,17.83936501
"PAK","2018","mg/p/d","base","Zinc",6.75646797052315,6.72635478
"PAK","2018","mg/p/d","high","Calcium",562.966568907364,556.62791429
"PAK","2018","mg/p/d","high","Iron",17.901425720353,17.83936501
"PAK","2018","mg/p/d","high","Zinc",6.75646797052315,6.72635478
"PAK","2018","mg/p/d retinol","base","Vitamin A",494.859763196645,496.3960496
"PAK","2018","mg/p/d retinol","high","Vitamin A",494.859763196645,496.3960496
"PAK","2018","ug/p/d","base","Vitamin B12",3.72863736439694,3.68932028
"PAK","2018","ug/p/d","high","Vitamin B12",3.72863736439694,3.68932028
"PAK","2019","g/p/d","base","Omega-3 fatty acids",0.0872885120280725,0.08
"PAK","2019","g/p/d","base","Protein",60.5152040610055,60.53404073
"PAK","2019","g/p/d","high","Omega-3 fatty acids",0.0872885120280725,0.08
"PAK","2019","g/p/d","high","Protein",60.5152040610055,60.53404073
"PAK","2019","mg/p/d","base","Calcium",564.499324866004,558.87840059
"PAK","2019","mg/p/d","base","Iron",17.7775312080473,17.72517235
"PAK","2019","mg/p/d","base","Zinc",6.72798488746561,6.70451601
"PAK","2019","mg/p/d","high","Calcium",564.499324866004,558.87840059
"PAK","2019","mg/p/d","high","Iron",17.7775312080473,17.72517235
"PAK","2019","mg/p/d","high","Zinc",6.72798488746561,6.70451601
"PAK","2019","mg/p/d retinol","base","Vitamin A",492.831461964156,494.358779
"PAK","2019","mg/p/d retinol","high","Vitamin A",492.831461964156,494.358779
"PAK","2019","ug/p/d","base","Vitamin B12",3.7241138014289,3.69882196
"PAK","2019","ug/p/d","high","Vitamin B12",3.7241138014289,3.69882196
"PAK","2020","g/p/d","base","Omega-3 fatty acids",0.089655416563852,0.081822052
"PAK","2020","g/p/d","base","Protein",60.1750187441998,60.195329853
"PAK","2020","g/p/d","high","Omega-3 fatty acids",0.0900145193912692,0.082062051
"PAK","2020","g/p/d","high","Protein",60.1825270665151,60.203181425
"PAK","2020","mg/p/d","base","Calcium",569.80913345186,563.796531138
"PAK","2020","mg/p/d","base","Iron",17.544307398384,17.487910725
"PAK","2020","mg/p/d","base","Zinc",6.7030904841037,6.677879004
"PAK","2020","mg/p/d","high","Calcium",569.918753546778,563.771925628
"PAK","2020","mg/p/d","high","Iron",17.5451129934582,17.487975978
"PAK","2020","mg/p/d","high","Zinc",6.70370032976141,6.678094207
"PAK","2020","mg/p/d retinol","base","Vitamin A",494.344495273635,495.987967094
"PAK","2020","mg/p/d retinol","high","Vitamin A",494.307267364171,495.972267436
"PAK","2020","ug/p/d","base","Vitamin B12",3.73864430031958,3.711463995
"PAK","2020","ug/p/d","high","Vitamin B12",3.74006304849276,3.712559637
"PAK","2021","g/p/d","base","Omega-3 fatty acids",0.0890773732450351,0.081505521
"PAK","2021","g/p/d","base","Protein",60.2321913834418,60.251831174
"PAK","2021","g/p/d","high","Omega-3 fatty acids",0.0894568108335412,0.08174939
"PAK","2021","g/p/d","high","Protein",60.2377847801582,60.257840593
"PAK","2021","mg/p/d","base","Calcium",573.922830913963,568.112411492
"PAK","2021","mg/p/d","base","Iron",17.5230561483009,17.468534197
"PAK","2021","mg/p/d","base","Zinc",6.71014608835701,6.685777041
"PAK","2021","mg/p/d","high","Calcium",574.040700340436,568.054305446
"PAK","2021","mg/p/d","high","Iron",17.5240013265328,17.468696761
"PAK","2021","mg/p/d","high","Zinc",6.71051396658395,6.685689916
"PAK","2021","mg/p/d retinol","base","Vitamin A",497.398182958095,498.98687743
"PAK","2021","mg/p/d retinol","high","Vitamin A",497.341197414319,498.952496729
"PAK","2021","ug/p/d","base","Vitamin B12",3.75289222515825,3.726621782
"PAK","2021","ug/p/d","high","Vitamin B12",3.75400817576919,3.727423475
"PAK","2022","g/p/d","base","Omega-3 fatty acids",0.0891977997392849,0.081778086
"PAK","2022","g/p/d","base","Protein",60.3005535256152,60.319661808
"PAK","2022","g/p/d","high","Omega-3 fatty acids",0.0896869479901117,0.082083843
"PAK","2022","g/p/d","high","Protein",60.3062759806921,60.325979204
"PAK","2022","mg/p/d","base","Calcium",578.521422196072,573.020082905
"PAK","2022","mg/p/d","base","Iron",17.4851749529777,17.431212989
"PAK","2022","mg/p/d","base","Zinc",6.72276067593304,6.69893293
"PAK","2022","mg/p/d","high","Calcium",578.721423911565,572.942582444
"PAK","2022","mg/p/d","high","Iron",17.4864844807103,17.431571577
"PAK","2022","mg/p/d","high","Zinc",6.72313801991986,6.698684365
"PAK","2022","mg/p/d retinol","base","Vitamin A",500.232296415431,501.804552955
"PAK","2022","mg/p/d retinol","high","Vitamin A",500.166345361618,501.765990095
"PAK","2022","ug/p/d","base","Vitamin B12",3.77051782061475,3.744382511
"PAK","2022","ug/p/d","high","Vitamin B12",3.77172172502938,3.745244703
"PAK","2023","g/p/d","base","Omega-3 fatty acids",0.089906938535561,0.082422242
"PAK","2023","g/p/d","base","Protein",60.4810265055447,60.500382426
"PAK","2023","g/p/d","high","Omega-3 fatty acids",0.0904758522867287,0.082785399
"PAK","2023","g/p/d","high","Protein",60.4882738193198,60.508296963
"PAK","2023","mg/p/d","base","Calcium",584.758720852084,579.089788125
"PAK","2023","mg/p/d","base","Iron",17.4831000259858,17.429000341
"PAK","2023","mg/p/d","base","Zinc",6.74491690218183,6.72084817
"PAK","2023","mg/p/d","high","Calcium",584.972133715733,579.004728335
"PAK","2023","mg/p/d","high","Iron",17.4850598361049,17.429852841
"PAK","2023","mg/p/d","high","Zinc",6.74540088003146,6.720633787
"PAK","2023","mg/p/d retinol","base","Vitamin A",504.067359050838,505.643789767
"PAK","2023","mg/p/d retinol","high","Vitamin A",503.999565130097,505.6077283
"PAK","2023","ug/p/d","base","Vitamin B12",3.79503837123437,3.7689147
"PAK","2023","ug/p/d","high","Vitamin B12",3.79650621925456,3.769979078
"PAK","2024","g/p/d","base","Omega-3 fatty acids",0.0905441504418714,0.083008489
"PAK","2024","g/p/d","base","Protein",60.682950489883,60.702517989
"PAK","2024","g/p/d","high","Omega-3 fatty acids",0.0911714366864644,0.083412512
"PAK","2024","g/p/d","high","Protein",60.6903973978837,60.710692948
"PAK","2024","mg/p/d","base","Calcium",591.389598680322,585.563404913
"PAK","2024","mg/p/d","base","Iron",17.486274753869,17.432139467
"PAK","2024","mg/p/d","base","Zinc",6.76896554210373,6.744700824
"PAK","2024","mg/p/d","high","Calcium",591.603848491646,585.460861352
"PAK","2024","mg/p/d","high","Iron",17.4884745775761,17.433113415
"PAK","2024","mg/p/d","high","Zinc",6.76945292699702,6.744432766
"PAK","2024","mg/p/d retinol","base","Vitamin A",508.15248958572,509.730119194
"PAK","2024","mg/p/d retinol","high","Vitamin A",508.075098930571,509.687697291
"PAK","2024","ug/p/d","base","Vitamin B12",3.82103649349232,3.79497396
"PAK","2024","ug/p/d","high","Vitamin B12",3.8226181665476,3.796109737
"PAK","2025","g/p/d","base","Omega-3 fatty acids",0.0911966329822667,0.083602686
"PAK","2025","g/p/d","base","Protein",60.8929773950057,60.912774502
"PAK","2025","g/p/d","high","Omega-3 fatty acids",0.0918934740391797,0.084054356
"PAK","2025","g/p/d","high","Protein",60.9002415451536,60.920840869
"PAK","2025","mg/p/d","base","Calcium",598.354079563758,592.366424111
"PAK","2025","mg/p/d","base","Iron",17.4879410674905,17.433713493
"PAK","2025","mg/p/d","base","Zinc",6.79443436712813,6.769950484
"PAK","2025","mg/p/d","high","Calcium",598.558358790025,592.230249945
"PAK","2025","mg/p/d","high","Iron",17.4903289223036,17.434730408
"PAK","2025","mg/p/d","high","Zinc",6.79485978930175,6.769548714
"PAK","2025","mg/p/d retinol","base","Vitamin A",512.511364931541,514.091843404
"PAK","2025","mg/p/d retinol","high","Vitamin A",512.410989751456,514.030436876
"PAK","2025","ug/p/d","base","Vitamin B12",3.84814242627661,3.82211277
"PAK","2025","ug/p/d","high","Vitamin B12",3.84980768927837,3.823278814
"PAK","2026","g/p/d","base","Omega-3 fatty acids",0.0916201512632419,0.084046497
"PAK","2026","g/p/d","base","Protein",61.1127484593596,61.13255158
"PAK","2026","g/p/d","high","Omega-3 fatty acids",0.0924133165209604,0.084560988
"PAK","2026","g/p/d","high","Protein",61.1200868475466,61.140807177
"PAK","2026","mg/p/d","base","Calcium",605.393897550999,599.345623564
"PAK","2026","mg/p/d","base","Iron",17.4940101228858,17.440138532
"PAK","2026","mg/p/d","base","Zinc",6.82103649040963,6.796597661
"PAK","2026","mg/p/d","high","Calcium",605.613525132388,599.177728158
"PAK","2026","mg/p/d","high","Iron",17.4966672490162,17.441236354
"PAK","2026","mg/p/d","high","Zinc",6.82140462519918,6.796025661
"PAK","2026","mg/p/d retinol","base","Vitamin A",517.095577926909,518.665649318
"PAK","2026","mg/p/d retinol","high","Vitamin A",516.972793359327,518.587096249
"PAK","2026","ug/p/d","base","Vitamin B12",3.87537998770189,3.849579384
"PAK","2026","ug/p/d","high","Vitamin B12",3.87716618709627,3.85080274
"PAK","2027","g/p/d","base","Omega-3 fatty acids",0.0923011872794743,0.084694326
"PAK","2027","g/p/d","base","Protein",61.3449461068056,61.364848378
"PAK","2027","g/p/d","high","Omega-3 fatty acids",0.0932157005813872,0.085289473
"PAK","2027","g/p/d","high","Protein",61.352610497416,61.373566481
"PAK","2027","mg/p/d","base","Calcium",612.636334817396,606.532159594
"PAK","2027","mg/p/d","base","Iron",17.500520806546,17.446499219
"PAK","2027","mg/p/d","base","Zinc",6.84868739938589,6.824133113
"PAK","2027","mg/p/d","high","Calcium",612.881835473454,606.333973624
"PAK","2027","mg/p/d","high","Iron",17.5034122733312,17.447601044
"PAK","2027","mg/p/d","high","Zinc",6.84901774558743,6.823386296
"PAK","2027","mg/p/d retinol","base","Vitamin A",521.800857388248,523.375478777
"PAK","2027","mg/p/d retinol","high","Vitamin A",521.654723101666,523.280058228
"PAK","2027","ug/p/d","base","Vitamin B12",3.90450183685066,3.878642106
"PAK","2027","ug/p/d","high","Vitamin B12",3.90651113540682,3.880007519
"PAK","2028","g/p/d","base","Omega-3 fatty acids",0.0928638814748213,0.08525805
"PAK","2028","g/p/d","base","Protein",61.5780149638862,61.598139433
"PAK","2028","g/p/d","high","Omega-3 fatty acids",0.093891347481701,0.085925611
"PAK","2028","g/p/d","high","Protein",61.5851795874043,61.606502047
"PAK","2028","mg/p/d","base","Calcium",619.946315416075,613.832630299
"PAK","2028","mg/p/d","base","Iron",17.5064193114522,17.452496229
"PAK","2028","mg/p/d","base","Zinc",6.87607028940454,6.851513188
"PAK","2028","mg/p/d","high","Calcium",620.221967868659,613.599588735
"PAK","2028","mg/p/d","high","Iron",17.5093131476573,17.4533959
"PAK","2028","mg/p/d","high","Zinc",6.87631842401898,6.850545248
"PAK","2028","mg/p/d retinol","base","Vitamin A",526.608099240834,528.180472557
"PAK","2028","mg/p/d retinol","high","Vitamin A",526.435087613904,528.063895377
"PAK","2028","ug/p/d","base","Vitamin B12",3.93332451696436,3.907637519
"PAK","2028","ug/p/d","high","Vitamin B12",3.93547141636659,3.909079552
"PAK","2029","g/p/d","base","Omega-3 fatty acids",0.0933881360208247,0.085797575
"PAK","2029","g/p/d","base","Protein",61.8133168743081,61.83361912
"PAK","2029","g/p/d","high","Omega-3 fatty acids",0.0945523215007431,0.086554238
"PAK","2029","g/p/d","high","Protein",61.8203040856677,61.841970172
"PAK","2029","mg/p/d","base","Calcium",627.342698660827,621.238764911
"PAK","2029","mg/p/d","base","Iron",17.5119871320339,17.458241169
"PAK","2029","mg/p/d","base","Zinc",6.90370955140575,6.879197748
"PAK","2029","mg/p/d","high","Calcium",627.65846140071,620.97138102
"PAK","2029","mg/p/d","high","Iron",17.5149711537787,17.458986218
"PAK","2029","mg/p/d","high","Zinc",6.90389089211346,6.878000286
"PAK","2029","mg/p/d retinol","base","Vitamin A",531.506319194487,533.074136835
"PAK","2029","mg/p/d retinol","high","Vitamin A",531.30300555394,532.934139873
"PAK","2029","ug/p/d","base","Vitamin B12",3.96249377903394,3.93701085
"PAK","2029","ug/p/d","high","Vitamin B12",3.96487038588339,3.938605499
"PAK","2030","g/p/d","base","Omega-3 fatty acids",0.0937602406230236,0.086235135
"PAK","2030","g/p/d","base","Protein",62.0469928838553,62.067314856
"PAK","2030","g/p/d","high","Omega-3 fatty acids",0.0951727870882075,0.087159418
"PAK","2030","g/p/d","high","Protein",62.056173301236,62.078121522
"PAK","2030","mg/p/d","base","Calcium",634.740140422227,628.723799987
"PAK","2030","mg/p/d","base","Iron",17.5169922608079,17.463674023
"PAK","2030","mg/p/d","base","Zinc",6.93101769020797,6.906723363
"PAK","2030","mg/p/d","high","Calcium",635.127601547662,628.415990645
"PAK","2030","mg/p/d","high","Iron",17.5203737124955,17.464367173
"PAK","2030","mg/p/d","high","Zinc",6.93134558295701,6.905399857
"PAK","2030","mg/p/d retinol","base","Vitamin A",536.494747575923,538.050648702
"PAK","2030","mg/p/d retinol","high","Vitamin A",536.255979233094,537.888033334
"PAK","2030","ug/p/d","base","Vitamin B12",3.99141987663277,3.966234926
"PAK","2030","ug/p/d","high","Vitamin B12",3.9944823725727,3.968349803
"PAN","2010","g/p/d","base","Omega-3 fatty acids",1.28028638251991,1.1
"PAN","2010","g/p/d","base","Protein",74.9382696214562,73.29
"PAN","2010","g/p/d","high","Omega-3 fatty acids",1.28028638251991,1.1
"PAN","2010","g/p/d","high","Protein",74.9382696214562,73.29
"PAN","2010","mg/p/d","base","Calcium",545.23542000177,478.33
"PAN","2010","mg/p/d","base","Iron",16.6726552974591,16
"PAN","2010","mg/p/d","base","Zinc",9.91847046913794,9.72
"PAN","2010","mg/p/d","high","Calcium",545.23542000177,478.33
"PAN","2010","mg/p/d","high","Iron",16.6726552974591,16
"PAN","2010","mg/p/d","high","Zinc",9.91847046913794,9.72
"PAN","2010","mg/p/d retinol","base","Vitamin A",752.584931268859,758.69
"PAN","2010","mg/p/d retinol","high","Vitamin A",752.584931268859,758.69
"PAN","2010","ug/p/d","base","Vitamin B12",9.27623647362251,8.56
"PAN","2010","ug/p/d","high","Vitamin B12",9.27623647362251,8.56
"PAN","2011","g/p/d","base","Omega-3 fatty acids",1.28752366584831,1.11
"PAN","2011","g/p/d","base","Protein",76.2064756623667,74.62
"PAN","2011","g/p/d","high","Omega-3 fatty acids",1.28752366584831,1.11
"PAN","2011","g/p/d","high","Protein",76.2064756623667,74.62
"PAN","2011","mg/p/d","base","Calcium",557.33987673127,492.2
"PAN","2011","mg/p/d","base","Iron",16.5248295828169,15.87
"PAN","2011","mg/p/d","base","Zinc",10.1799917221899,9.98
"PAN","2011","mg/p/d","high","Calcium",557.33987673127,492.2
"PAN","2011","mg/p/d","high","Iron",16.5248295828169,15.87
"PAN","2011","mg/p/d","high","Zinc",10.1799917221899,9.98
"PAN","2011","mg/p/d retinol","base","Vitamin A",790.969476868876,797.69
"PAN","2011","mg/p/d retinol","high","Vitamin A",790.969476868876,797.69
"PAN","2011","ug/p/d","base","Vitamin B12",9.67547669110925,9.03
"PAN","2011","ug/p/d","high","Vitamin B12",9.67547669110925,9.03
"PAN","2012","g/p/d","base","Omega-3 fatty acids",1.34485128295769,1.16
"PAN","2012","g/p/d","base","Protein",77.340605416989,75.49
"PAN","2012","g/p/d","high","Omega-3 fatty acids",1.34485128295769,1.16
"PAN","2012","g/p/d","high","Protein",77.340605416989,75.49
"PAN","2012","mg/p/d","base","Calcium",579.202152059994,512.26
"PAN","2012","mg/p/d","base","Iron",16.503508809696,15.81
"PAN","2012","mg/p/d","base","Zinc",10.2286512109413,10.01
"PAN","2012","mg/p/d","high","Calcium",579.202152059994,512.26
"PAN","2012","mg/p/d","high","Iron",16.503508809696,15.81
"PAN","2012","mg/p/d","high","Zinc",10.2286512109413,10.01
"PAN","2012","mg/p/d retinol","base","Vitamin A",782.267917721953,788.85
"PAN","2012","mg/p/d retinol","high","Vitamin A",782.267917721953,788.85
"PAN","2012","ug/p/d","base","Vitamin B12",9.57585211633446,8.91
"PAN","2012","ug/p/d","high","Vitamin B12",9.57585211633446,8.91
"PAN","2013","g/p/d","base","Omega-3 fatty acids",1.40145762968732,1.22
"PAN","2013","g/p/d","base","Protein",79.8255649993768,78.04
"PAN","2013","g/p/d","high","Omega-3 fatty acids",1.40145762968732,1.22
"PAN","2013","g/p/d","high","Protein",79.8255649993768,78.04
"PAN","2013","mg/p/d","base","Calcium",608.1664390835,542.63
"PAN","2013","mg/p/d","base","Iron",17.4909674209025,16.81
"PAN","2013","mg/p/d","base","Zinc",10.5183455942965,10.29
"PAN","2013","mg/p/d","high","Calcium",608.1664390835,542.63
"PAN","2013","mg/p/d","high","Iron",17.4909674209025,16.81
"PAN","2013","mg/p/d","high","Zinc",10.5183455942965,10.29
"PAN","2013","mg/p/d retinol","base","Vitamin A",702.872089922063,709.35
"PAN","2013","mg/p/d retinol","high","Vitamin A",702.872089922063,709.35
"PAN","2013","ug/p/d","base","Vitamin B12",8.56682222382172,7.94
"PAN","2013","ug/p/d","high","Vitamin B12",8.56682222382172,7.94
"PAN","2014","g/p/d","base","Omega-3 fatty acids",1.38204095474242,1.2
"PAN","2014","g/p/d","base","Protein",77.6955996753668,76.19
"PAN","2014","g/p/d","high","Omega-3 fatty acids",1.38204095474242,1.2
"PAN","2014","g/p/d","high","Protein",77.6955996753668,76.19
"PAN","2014","mg/p/d","base","Calcium",608.39529919228,544.83
"PAN","2014","mg/p/d","base","Iron",16.1426371597759,15.7
"PAN","2014","mg/p/d","base","Zinc",10.5157480064171,10.36
"PAN","2014","mg/p/d","high","Calcium",608.39529919228,544.83
"PAN","2014","mg/p/d","high","Iron",16.1426371597759,15.7
"PAN","2014","mg/p/d","high","Zinc",10.5157480064171,10.36
"PAN","2014","mg/p/d retinol","base","Vitamin A",842.66815371988,850.82
"PAN","2014","mg/p/d retinol","high","Vitamin A",842.66815371988,850.82
"PAN","2014","ug/p/d","base","Vitamin B12",9.88229148286788,10.16
"PAN","2014","ug/p/d","high","Vitamin B12",9.88229148286788,10.16
"PAN","2015","g/p/d","base","Omega-3 fatty acids",1.42279822383315,1.2
"PAN","2015","g/p/d","base","Protein",79.2815741346008,76.57
"PAN","2015","g/p/d","high","Omega-3 fatty acids",1.42279822383315,1.2
"PAN","2015","g/p/d","high","Protein",79.2815741346008,76.57
"PAN","2015","mg/p/d","base","Calcium",610.179849526997,535.4
"PAN","2015","mg/p/d","base","Iron",16.6345388804897,16.02
"PAN","2015","mg/p/d","base","Zinc",10.5790231004799,10.35
"PAN","2015","mg/p/d","high","Calcium",610.179849526997,535.4
"PAN","2015","mg/p/d","high","Iron",16.6345388804897,16.02
"PAN","2015","mg/p/d","high","Zinc",10.5790231004799,10.35
"PAN","2015","mg/p/d retinol","base","Vitamin A",806.836273364506,814.73
"PAN","2015","mg/p/d retinol","high","Vitamin A",806.836273364506,814.73
"PAN","2015","ug/p/d","base","Vitamin B12",9.70905838676794,9.76
"PAN","2015","ug/p/d","high","Vitamin B12",9.70905838676794,9.76
"PAN","2016","g/p/d","base","Omega-3 fatty acids",1.45356532244068,1.22
"PAN","2016","g/p/d","base","Protein",80.6299754914956,77.51
"PAN","2016","g/p/d","high","Omega-3 fatty acids",1.45356532244068,1.22
"PAN","2016","g/p/d","high","Protein",80.6299754914956,77.51
"PAN","2016","mg/p/d","base","Calcium",598.685021838831,520.74
"PAN","2016","mg/p/d","base","Iron",17.0895164442795,16.42
"PAN","2016","mg/p/d","base","Zinc",10.5863326528191,10.33
"PAN","2016","mg/p/d","high","Calcium",598.685021838831,520.74
"PAN","2016","mg/p/d","high","Iron",17.0895164442795,16.42
"PAN","2016","mg/p/d","high","Zinc",10.5863326528191,10.33
"PAN","2016","mg/p/d retinol","base","Vitamin A",773.962685654607,781.68
"PAN","2016","mg/p/d retinol","high","Vitamin A",773.962685654607,781.68
"PAN","2016","ug/p/d","base","Vitamin B12",9.26250930891364,9.22
"PAN","2016","ug/p/d","high","Vitamin B12",9.26250930891364,9.22
"PAN","2017","g/p/d","base","Omega-3 fatty acids",1.41879576026527,1.23
"PAN","2017","g/p/d","base","Protein",79.9059448345801,77.99
"PAN","2017","g/p/d","high","Omega-3 fatty acids",1.41879576026527,1.23
"PAN","2017","g/p/d","high","Protein",79.9059448345801,77.99
"PAN","2017","mg/p/d","base","Calcium",595.799912246143,530.72
"PAN","2017","mg/p/d","base","Iron",16.4130728674884,15.91
"PAN","2017","mg/p/d","base","Zinc",10.6628522668811,10.48
"PAN","2017","mg/p/d","high","Calcium",595.799912246143,530.72
"PAN","2017","mg/p/d","high","Iron",16.4130728674884,15.91
"PAN","2017","mg/p/d","high","Zinc",10.6628522668811,10.48
"PAN","2017","mg/p/d retinol","base","Vitamin A",770.931754726883,778.64
"PAN","2017","mg/p/d retinol","high","Vitamin A",770.931754726883,778.64
"PAN","2017","ug/p/d","base","Vitamin B12",8.88783072500663,9.07
"PAN","2017","ug/p/d","high","Vitamin B12",8.88783072500663,9.07
"PAN","2018","g/p/d","base","Omega-3 fatty acids",1.46649865336307,1.24643908
"PAN","2018","g/p/d","base","Protein",81.3452172836317,78.56272519
"PAN","2018","g/p/d","high","Omega-3 fatty acids",1.46649865336307,1.24643908
"PAN","2018","g/p/d","high","Protein",81.3452172836317,78.56272519
"PAN","2018","mg/p/d","base","Calcium",607.095018957118,534.19933204
"PAN","2018","mg/p/d","base","Iron",16.5332962422325,15.92112311
"PAN","2018","mg/p/d","base","Zinc",10.8059443852447,10.57178101
"PAN","2018","mg/p/d","high","Calcium",607.095018957118,534.19933204
"PAN","2018","mg/p/d","high","Iron",16.5332962422325,15.92112311
"PAN","2018","mg/p/d","high","Zinc",10.8059443852447,10.57178101
"PAN","2018","mg/p/d retinol","base","Vitamin A",770.560631590207,778.44305382
"PAN","2018","mg/p/d retinol","high","Vitamin A",770.560631590207,778.44305382
"PAN","2018","ug/p/d","base","Vitamin B12",8.97208107537016,9.06490373
"PAN","2018","ug/p/d","high","Vitamin B12",8.97208107537016,9.06490373
"PAN","2019","g/p/d","base","Omega-3 fatty acids",1.4836755822228,1.26316909
"PAN","2019","g/p/d","base","Protein",81.9838665153544,79.17492715
"PAN","2019","g/p/d","high","Omega-3 fatty acids",1.4836755822228,1.26316909
"PAN","2019","g/p/d","high","Protein",81.9838665153544,79.17492715
"PAN","2019","mg/p/d","base","Calcium",610.355197758386,537.83657822
"PAN","2019","mg/p/d","base","Iron",16.539794992126,15.94225165
"PAN","2019","mg/p/d","base","Zinc",10.8995904105827,10.66922605
"PAN","2019","mg/p/d","high","Calcium",610.355197758386,537.83657822
"PAN","2019","mg/p/d","high","Iron",16.539794992126,15.94225165
"PAN","2019","mg/p/d","high","Zinc",10.8995904105827,10.66922605
"PAN","2019","mg/p/d retinol","base","Vitamin A",770.281557758723,778.42485975
"PAN","2019","mg/p/d retinol","high","Vitamin A",770.281557758723,778.42485975
"PAN","2019","ug/p/d","base","Vitamin B12",8.9072030977847,9.06345629
"PAN","2019","ug/p/d","high","Vitamin B12",8.9072030977847,9.06345629
"PAN","2020","g/p/d","base","Omega-3 fatty acids",1.56166985517867,1.319976758
"PAN","2020","g/p/d","base","Protein",83.2170948801911,80.150327705
"PAN","2020","g/p/d","high","Omega-3 fatty acids",1.56392085257998,1.319862766
"PAN","2020","g/p/d","high","Protein",83.2945620089088,80.201248136
"PAN","2020","mg/p/d","base","Calcium",622.027907674861,542.923366109
"PAN","2020","mg/p/d","base","Iron",16.6972319396226,16.044701508
"PAN","2020","mg/p/d","base","Zinc",11.0126028443027,10.75475378
"PAN","2020","mg/p/d","high","Calcium",622.816690988175,542.947908973
"PAN","2020","mg/p/d","high","Iron",16.7086915460382,16.048997696
"PAN","2020","mg/p/d","high","Zinc",11.0174254660823,10.757028393
"PAN","2020","mg/p/d retinol","base","Vitamin A",775.674411526008,784.609903815
"PAN","2020","mg/p/d retinol","high","Vitamin A",775.467317996816,784.486897375
"PAN","2020","ug/p/d","base","Vitamin B12",9.08100900230347,9.270291812
"PAN","2020","ug/p/d","high","Vitamin B12",9.09411391013739,9.286439215
"PAN","2021","g/p/d","base","Omega-3 fatty acids",1.57446065478116,1.331639188
"PAN","2021","g/p/d","base","Protein",83.830851127544,80.756278333
"PAN","2021","g/p/d","high","Omega-3 fatty acids",1.5788075192993,1.331919392
"PAN","2021","g/p/d","high","Protein",83.9538209397906,80.834703762
"PAN","2021","mg/p/d","base","Calcium",626.590936614107,547.193737372
"PAN","2021","mg/p/d","base","Iron",16.7772364939916,16.121373363
"PAN","2021","mg/p/d","base","Zinc",11.0945319462262,10.834148164
"PAN","2021","mg/p/d","high","Calcium",627.897785855887,547.238951156
"PAN","2021","mg/p/d","high","Iron",16.7964959722094,16.128694891
"PAN","2021","mg/p/d","high","Zinc",11.1019834397063,10.836724398
"PAN","2021","mg/p/d retinol","base","Vitamin A",780.363837289963,789.340599274
"PAN","2021","mg/p/d retinol","high","Vitamin A",780.059009081514,789.180075747
"PAN","2021","ug/p/d","base","Vitamin B12",9.1235021239091,9.319584446
"PAN","2021","ug/p/d","high","Vitamin B12",9.14427940714212,9.34670864
"PAN","2022","g/p/d","base","Omega-3 fatty acids",1.59187472984368,1.344963165
"PAN","2022","g/p/d","base","Protein",84.5442097475529,81.415448981
"PAN","2022","g/p/d","high","Omega-3 fatty acids",1.5982064976759,1.345617632
"PAN","2022","g/p/d","high","Protein",84.7082136194277,81.518686733
"PAN","2022","mg/p/d","base","Calcium",632.301472466051,551.531166296
"PAN","2022","mg/p/d","base","Iron",16.872081813227,16.205147786
"PAN","2022","mg/p/d","base","Zinc",11.1803823796385,10.915753829
"PAN","2022","mg/p/d","high","Calcium",634.06707735757,551.575036412
"PAN","2022","mg/p/d","high","Iron",16.8982419422714,16.214817447
"PAN","2022","mg/p/d","high","Zinc",11.1903017304786,10.918424642
"PAN","2022","mg/p/d retinol","base","Vitamin A",784.943826322892,794.07632329
"PAN","2022","mg/p/d retinol","high","Vitamin A",784.500583224885,793.834285945
"PAN","2022","ug/p/d","base","Vitamin B12",9.19190256922393,9.391183955
"PAN","2022","ug/p/d","high","Vitamin B12",9.21886064607272,9.428322543
"PAN","2023","g/p/d","base","Omega-3 fatty acids",1.60833104643855,1.358559013
"PAN","2023","g/p/d","base","Protein",85.1950421885376,82.035288148
"PAN","2023","g/p/d","high","Omega-3 fatty acids",1.61676553270773,1.359643022
"PAN","2023","g/p/d","high","Protein",85.3987818387919,82.161539205
"PAN","2023","mg/p/d","base","Calcium",637.437039704569,555.81432266
"PAN","2023","mg/p/d","base","Iron",16.9587714987268,16.283710419
"PAN","2023","mg/p/d","base","Zinc",11.2633681450214,10.994439136
"PAN","2023","mg/p/d","high","Calcium",639.664693183977,555.843931044
"PAN","2023","mg/p/d","high","Iron",16.9916382661885,16.295347461
"PAN","2023","mg/p/d","high","Zinc",11.2756844645831,10.997013812
"PAN","2023","mg/p/d retinol","base","Vitamin A",789.475022962174,798.71515123
"PAN","2023","mg/p/d retinol","high","Vitamin A",788.8249762466,798.325474949
"PAN","2023","ug/p/d","base","Vitamin B12",9.24425072448501,9.451477737
"PAN","2023","ug/p/d","high","Vitamin B12",9.2771856914123,9.498726344
"PAN","2024","g/p/d","base","Omega-3 fatty acids",1.62525365470911,1.372453445
"PAN","2024","g/p/d","base","Protein",85.9331107494914,82.740286316
"PAN","2024","g/p/d","high","Omega-3 fatty acids",1.63588792125032,1.373989624
