,countries,products,elements,country_codes,,product_codes,,ele_codes,,_2010,_2011,_2012,_2013,_2014,_2015,_2016,_2017,_2018,_2019,_2020,_2021,_2022,_2023,_2024,_2025,_2026,_2027,_2028,_2029,_2030
TJK_MK_FO..PC,Tajikistan,Milk and Dairy,Per-capita food consumption [kg/p/d],208,TJK,18,MK,211,FO..PC,9.384267726,9.719103024,10.07622816,10.49978201,10.80801895,10.76151087,10.98166733,11.19357707,11.11630526,11.1829413,11.26736614,11.33294837,11.41406016,11.50978055,11.60324747,11.69888581,11.79714607,11.897605,11.99823542,12.09639591,12.19088556
TJK_OCG_FO..PC,Tajikistan,Other Coarse Grains,Per-capita food consumption [kg/p/d],208,TJK,3,OCG,211,FO..PC,1.937167819,1.799094589,1.938197265,1.987152394,2.131374724,1.876870255,1.821344419,1.827105209,2.233576337,1.737235954,1.712671965,1.69182325,1.672012419,1.647551656,1.622091382,1.59566537,1.568223467,1.540606958,1.512901851,1.48521963,1.457595822
TJK_OOS_FO..PC,Tajikistan,Other Oilseeds,Per-capita food consumption [kg/p/d],208,TJK,10,OOS,211,FO..PC,0.033129943,0.032391045,0.032642998,0.027771902,0.027469289,0.025652851,0.026000525,0.025457302,0.023221297,0.024161426,0.024262832,0.024281885,0.02434166,0.024417781,0.024474328,0.024537007,0.024603506,0.024676632,0.024749454,0.024822953,0.024897093
TJK_PK_FO..PC,Tajikistan,Ovine,Per-capita food consumption [kg/p/d],208,TJK,16,PK,211,FO..PC,0.200493496,0.217623793,0.222933235,0.22443929,0.246705739,0.238851511,0.19847075,0.198072033,0.191117523,0.191551025,0.184299876,0.183890965,0.182898426,0.181765643,0.180707583,0.179670199,0.178722653,0.177788347,0.176783804,0.175878494,0.174899533
TJK_PS_FO..PC,Tajikistan,Pork,Per-capita food consumption [kg/p/d],208,TJK,6,PS,211,FO..PC,1.48962917,1.602109848,1.863563862,2.253669681,2.259613585,2.266727891,2.275129746,2.284863944,2.296053068,2.308800016,2.30092644,2.313267604,2.32115678,2.330665849,2.337892378,2.345641477,2.353440123,2.359946363,2.365759321,2.370304448,2.373820337
TJK_PT_FO..PC,Tajikistan,Poultry,Per-capita food consumption [kg/p/d],208,TJK,17,PT,211,FO..PC,1.492305616,1.550342188,1.601963885,1.607488115,1.753759959,1.493451263,1.455060027,1.565585172,1.465073503,1.535371868,1.516021486,1.529295028,1.53934026,1.547513608,1.555348534,1.563520137,1.571370607,1.578689298,1.585714794,1.592400252,1.598587969
TJK_RI_FO..PC,Tajikistan,Pulses,Per-capita food consumption [kg/p/d],208,TJK,4,RI,211,FO..PC,7.158333788,6.414510837,7.516805452,7.448382228,8.656082473,9.042340226,9.328677053,9.268774058,8.571672563,9.354936359,9.30776398,9.28671655,9.26451344,9.230797825,9.193662591,9.15708875,9.11683926,9.074220172,9.028480009,8.98008099,8.925030918
TJK_RT_FO..PC,Tajikistan,Rice and products,Per-capita food consumption [kg/p/d],208,TJK,5,RT,211,FO..PC,6.23796393,6.057980545,6.070523812,6.056266221,6.006652654,5.961197356,5.921510484,5.886013675,5.854936011,5.828445018,5.768244522,5.750220733,5.730490865,5.701657239,5.674174052,5.644288815,5.611971204,5.578888655,5.542073217,5.503627286,5.462070516
TJK_SB_FO..PC,Tajikistan,Roots and Tubers,Per-capita food consumption [kg/p/d],208,TJK,9,SB,211,FO..PC,0.001282449,0.001253846,0.001225757,0.001198365,0.001171864,0.00114638,0.00112193,0.001098489,0.00107607,0.001054671,0.001034274,0.001014845,0.000996341,0.000978718,0.000961926,0.000945913,0.000930639,0.000916044,0.00090204,0.000888529,0.000875437
TJK_SH_FO..PC,Tajikistan,Soybeans,Per-capita food consumption [kg/p/d],208,TJK,15,SH,211,FO..PC,4.500009205,4.878095013,5.026181721,5.152549426,5.40801319,5.508578823,5.480752355,5.706152983,5.720962852,5.628320468,5.558312186,5.493627678,5.474950473,5.455351527,5.433935392,5.415021505,5.398914558,5.384753662,5.370999736,5.358086877,5.344988647
TJK_SU_FO..PC,Tajikistan,Sugar,Per-capita food consumption [kg/p/d],208,TJK,7,SU,211,FO..PC,15.16464731,14.99532382,14.85987441,14.78146561,14.73645987,14.6586445,15.61166855,17.02410684,15.55073689,15.32266062,15.2202904,15.19708921,15.17508816,15.12838703,15.08045378,15.04235125,15.02075946,14.99100835,14.95088146,14.91422482,14.87551431
TJK_VL_FO..PC,Tajikistan,Vegetable Oils,Per-capita food consumption [kg/p/d],208,TJK,12,VL,211,FO..PC,8.568761005,7.742059723,9.098708759,8.488305847,7.996682972,7.555694634,7.383172203,7.977159647,7.661617591,7.543996532,7.408884693,7.368539734,7.337874743,7.310570615,7.280994288,7.248625566,7.219755304,7.19085279,7.160692618,7.12955836,7.095949659
TJK_WT_FO..PC,Tajikistan,Wheat and products,Per-capita food consumption [kg/p/d],208,TJK,2,WT,211,FO..PC,191.7600361,190.414935,191.8851905,191.3907545,189.2232273,187.7382214,186.1398627,184.3211946,182.8311457,181.3209407,179.6798393,178.4536252,177.1794357,175.8166411,174.5250684,173.2478762,171.9914955,170.7524129,169.5329266,168.3160531,167.1141478
TKM_BT_FO..PC,Turkmenistan,Bovine,Per-capita food consumption [kg/p/d],213,TKM,19,BT,211,FO..PC,0.747976454,0.715477209,0.753448519,0.712356772,0.782031498,0.82445203,0.833383903,0.814762595,0.737981128,0.722862875,0.733314548,0.740813502,0.748912834,0.758243125,0.767137536,0.776360904,0.785571507,0.795038718,0.80458836,0.814007741,0.823373335
TKM_BV_FO..PC,Turkmenistan,Butter,Per-capita food consumption [kg/p/d],213,TKM,14,BV,211,FO..PC,20.24920097,20.23118088,20.5169116,21.04345355,21.14539133,22.72207666,23.00354764,20.93207544,20.43082978,20.28602653,20.32563078,20.30023463,20.29477056,20.35269712,20.46243016,20.54435511,20.60527669,20.67633798,20.76786034,20.86510828,20.95707665
TKM_CN_FO..PC,Turkmenistan,Coconuts,Per-capita food consumption [kg/p/d],213,TKM,11,CN,211,FO..PC,0.196571403,0.193271783,0.189831167,0.186348939,0.182941067,0.179685344,0.176599071,0.173669146,0.17089735,0.168277615,0.165804626,0.163478529,0.161297297,0.159250502,0.157324597,0.15550784,0.153794177,0.152176612,0.150642112,0.149176054,0.147766845
TKM_EG_FO..PC,Turkmenistan,Eggs,Per-capita food consumption [kg/p/d],213,TKM,20,EG,211,FO..PC,5.354230063,5.170182382,5.651298629,5.830259391,6.088351491,6.043693342,5.329669645,6.294025703,6.320638802,6.268406164,6.214742539,6.281072787,6.352962399,6.422047123,6.497405078,6.57665676,6.660144079,6.743842212,6.829520793,6.916076355,7.00104132
TKM_FH_FO..PC,Turkmenistan,Fish,Per-capita food consumption [kg/p/d],213,TKM,21,FH,211,FO..PC,1.791982803,2.047544724,2.254436306,2.547727698,2.676225554,2.639673061,2.778140228,3.110626943,3.130534015,3.183245468,3.471176853,3.553794159,3.617487212,3.682589335,3.757836978,3.839718556,3.919194422,3.998297547,4.077770091,4.155263155,4.221704901
TKM_HFCS_FO..PC,Turkmenistan,HFCS,Per-capita food consumption [kg/p/d],213,TKM,8,HFCS,211,FO..PC,0.004896987,0.004814787,0.004729074,0.004642325,0.004557428,0.004476321,0.004399436,0.004326446,0.004257395,0.004192132,0.004130525,0.004072577,0.004018238,0.003967249,0.00391927,0.003874011,0.003831321,0.003791024,0.003752796,0.003716274,0.003681168
TKM_MA_FO..PC,Turkmenistan,Maize and products,Per-capita food consumption [kg/p/d],213,TKM,1,MA,211,FO..PC,1.401717629,1.230606109,1.208999696,1.186806856,1.189496553,1.168246776,1.148137092,1.128944258,1.110832584,1.093804685,1.081343429,1.070523524,1.060138208,1.049204055,1.038212036,1.027046172,1.015599452,1.003879371,0.991839281,0.979466443,0.966781407
TKM_MK_FO..PC,Turkmenistan,Milk and Dairy,Per-capita food consumption [kg/p/d],213,TKM,18,MK,211,FO..PC,25.00603629,26.04440849,27.12848107,28.38456913,29.33217698,29.32389393,30.05074966,30.76521248,30.69158509,31.01913811,31.40130368,31.73716897,32.12354178,32.55776669,32.99124872,33.43564472,33.89220804,34.36016487,34.83391134,35.30594434,35.77269324
TKM_OCG_FO..PC,Turkmenistan,Other Coarse Grains,Per-capita food consumption [kg/p/d],213,TKM,3,OCG,211,FO..PC,0.808353793,0.754974142,0.817175296,0.841245908,0.905832248,0.80088915,0.780492751,0.786401527,0.965715988,0.754609481,0.747462188,0.741942126,0.736906744,0.729821025,0.722244566,0.71416208,0.705538346,0.696750541,0.687836764,0.6788476,0.669797105
TKM_OOS_FO..PC,Turkmenistan,Other Oilseeds,Per-capita food consumption [kg/p/d],213,TKM,10,OOS,211,FO..PC,6.16926E-05,6.0657E-05,6.14165E-05,5.24657E-05,5.20971E-05,4.88486E-05,4.97207E-05,4.88958E-05,4.48036E-05,4.68343E-05,4.72536E-05,4.75199E-05,4.78742E-05,4.82682E-05,4.86293E-05,4.90066E-05,4.93955E-05,4.98023E-05,5.02132E-05,5.06306E-05,5.10544E-05
TKM_PK_FO..PC,Turkmenistan,Ovine,Per-capita food consumption [kg/p/d],213,TKM,16,PK,211,FO..PC,0.055168223,0.060219747,0.061979282,0.062653472,0.069138776,0.067207945,0.056082553,0.056215803,0.054488342,0.054865886,0.053038905,0.053177743,0.053154185,0.053093774,0.053056648,0.053025587,0.053020857,0.053020427,0.052999475,0.053008902,0.052996754
TKM_PS_FO..PC,Turkmenistan,Pork,Per-capita food consumption [kg/p/d],213,TKM,6,PS,211,FO..PC,9.50892E-06,1.02846E-05,1.20193E-05,1.45949E-05,1.46906E-05,1.47964E-05,1.49143E-05,1.50439E-05,1.51862E-05,1.53415E-05,1.53616E-05,1.55189E-05,1.56494E-05,1.57934E-05,1.5924E-05,1.60596E-05,1.6197E-05,1.6327E-05,1.64537E-05,1.65731E-05,1.66868E-05
TKM_PT_FO..PC,Turkmenistan,Poultry,Per-capita food consumption [kg/p/d],213,TKM,17,PT,211,FO..PC,7.911458949,8.265520658,8.580933654,8.645779038,9.469404913,8.09643407,7.921770843,8.560952002,8.047715329,8.473085676,8.405914458,8.520613936,8.619304648,8.709162181,8.798350541,8.890435117,8.981644677,9.07082306,9.159342073,9.246947991,9.332699059
TKM_RI_FO..PC,Turkmenistan,Pulses,Per-capita food consumption [kg/p/d],213,TKM,4,RI,211,FO..PC,14.46509391,13.03517002,15.34707586,15.26964088,17.81494268,18.68504205,19.35851014,19.31871186,17.9468929,19.67792781,19.67140947,19.72206149,19.77291617,19.80120623,19.82314713,19.84666173,19.86241488,19.87329365,19.87761837,19.87636381,19.86053565
TKM_RT_FO..PC,Turkmenistan,Rice and products,Per-capita food consumption [kg/p/d],213,TKM,5,RT,211,FO..PC,5.579914934,5.449497253,5.486481302,5.496006431,5.472313499,5.452832318,5.439510018,5.430659117,5.426518129,5.427085158,5.396462772,5.405676366,5.413963716,5.414133002,5.415793586,5.415202222,5.412259259,5.408584731,5.40128848,5.392387654,5.380392241
TKM_SB_FO..PC,Turkmenistan,Roots and Tubers,Per-capita food consumption [kg/p/d],213,TKM,9,SB,211,FO..PC,1.76914E-05,1.73945E-05,1.70848E-05,1.67714E-05,1.64647E-05,1.61717E-05,1.58939E-05,1.56302E-05,1.53808E-05,1.5145E-05,1.49224E-05,1.47131E-05,1.45168E-05,1.43325E-05,1.41592E-05,1.39957E-05,1.38415E-05,1.36959E-05,1.35578E-05,1.34258E-05,1.3299E-05
TKM_SH_FO..PC,Turkmenistan,Soybeans,Per-capita food consumption [kg/p/d],213,TKM,15,SH,211,FO..PC,16.31622859,17.78690882,18.41312845,18.95335517,19.97090991,20.4244265,20.40746768,21.34009493,21.49264636,21.2429296,21.07803486,20.93371983,20.96647261,20.99772362,21.02304309,21.05849338,21.1052875,21.16037911,21.21787592,21.27960203,21.34150694
TKM_SU_FO..PC,Turkmenistan,Sugar,Per-capita food consumption [kg/p/d],213,TKM,7,SU,211,FO..PC,18.92920236,18.82347031,18.74123284,18.71867278,18.73470664,18.71103175,20.01206392,21.9185032,20.11246768,19.90963946,19.87026882,19.9361466,20.00644939,20.04636907,20.08580032,20.13893301,20.21484102,20.28065938,20.33326839,20.39144756,20.44767368
TKM_VL_FO..PC,Turkmenistan,Vegetable Oils,Per-capita food consumption [kg/p/d],213,TKM,12,VL,211,FO..PC,3.161471249,2.872576271,3.391829305,3.177238247,3.004933165,2.850686951,2.797414129,3.035750306,2.928910254,2.897356264,2.858938719,2.857152639,2.859435456,2.863291597,2.866398898,2.868452121,2.871918586,2.8754302,2.878502649,2.881251751,2.883059787
TKM_WT_FO..PC,Turkmenistan,Wheat and products,Per-capita food consumption [kg/p/d],213,TKM,2,WT,211,FO..PC,151.635708,151.4217407,153.3090724,153.5401254,152.3952945,151.8098682,151.1559786,150.3367697,149.7986666,149.2521368,148.601617,148.302872,147.977434,147.5864393,147.2569933,146.9372922,146.6320116,146.3394624,146.0621992,145.786158,145.5219532
TLS_BT_FO..PC,Timor-Leste,Bovine,Per-capita food consumption [kg/p/d],176,TLS,19,BT,211,FO..PC,0.051936943,0.052199563,0.053430979,0.053805434,0.056508885,0.05612835,0.056259799,0.045325074,0.044204926,0.043300992,0.043267897,0.044005289,0.04467687,0.045318222,0.045892638,0.046452457,0.046970044,0.047447376,0.047891182,0.048298184,0.048679285
TLS_BV_FO..PC,Timor-Leste,Butter,Per-capita food consumption [kg/p/d],176,TLS,14,BV,211,FO..PC,1.466869891,1.502304985,1.551796462,1.531725811,1.523322757,1.52077874,1.53394299,1.526529345,1.505125832,1.477771945,1.479501149,1.481493939,1.48310219,1.482764731,1.481705292,1.480276212,1.478421494,1.476247691,1.473436853,1.470510671,1.467483881
TLS_CN_FO..PC,Timor-Leste,Coconuts,Per-capita food consumption [kg/p/d],176,TLS,11,CN,211,FO..PC,0.901233024,0.883764665,0.86448355,0.844333616,0.824528764,0.805816674,0.788226407,0.7714198,0.755233393,0.739448084,0.723903274,0.708623792,0.693670829,0.679058602,0.664797249,0.650897189,0.637352696,0.624165982,0.611342964,0.5988924,0.586818307
TLS_EG_FO..PC,Timor-Leste,Eggs,Per-capita food consumption [kg/p/d],176,TLS,20,EG,211,FO..PC,0.676646962,0.713504472,0.776789834,0.813053411,0.843084166,0.78178765,0.736003596,0.817670479,0.830644786,0.831449909,0.847072636,0.859122799,0.872547168,0.885301787,0.899023825,0.91178909,0.924215812,0.936108708,0.948446261,0.960265303,0.971523223
TLS_FH_FO..PC,Timor-Leste,Fish,Per-capita food consumption [kg/p/d],176,TLS,21,FH,211,FO..PC,5.330332704,5.387963329,5.499217598,5.534901205,5.686024487,5.739718662,5.819648638,5.873515969,5.83213411,5.723110951,5.696437215,5.711926342,5.735186173,5.757907745,5.789894299,5.823304004,5.857088478,5.909859244,5.925334926,5.9658529,6.005635306
TLS_HFCS_FO..PC,Timor-Leste,HFCS,Per-capita food consumption [kg/p/d],176,TLS,8,HFCS,211,FO..PC,0.007872974,0.007720374,0.007551938,0.007375913,0.007202902,0.007039437,0.006885773,0.006738954,0.006597553,0.006459656,0.00632386,0.006190382,0.006059756,0.005932107,0.005807523,0.005686095,0.005567773,0.005452577,0.005340558,0.005231792,0.005126316
TLS_MA_FO..PC,Timor-Leste,Maize and products,Per-capita food consumption [kg/p/d],176,TLS,1,MA,211,FO..PC,51.01728055,50.76861754,50.97722864,52.07102628,52.30543963,51.41379482,52.67504717,53.14779651,50.13832663,49.26008398,48.95125965,48.6053788,48.30173316,47.98706718,47.69264846,47.40022645,47.10731853,46.8241955,46.54895851,46.2809174,46.02710869
TLS_MK_FO..PC,Timor-Leste,Milk and Dairy,Per-capita food consumption [kg/p/d],176,TLS,18,MK,211,FO..PC,0.70178931,0.710680793,0.729228131,0.723266833,0.777385783,0.759194986,0.736678754,0.7924015,0.816639866,0.799904367,0.813515015,0.820660611,0.828057267,0.835132677,0.842504537,0.849912908,0.857265337,0.864089011,0.870595615,0.876661759,0.881632242
TLS_OCG_FO..PC,Timor-Leste,Other Coarse Grains,Per-capita food consumption [kg/p/d],176,TLS,3,OCG,211,FO..PC,0.000445453,0.000442778,0.000429063,0.000437513,0.000438028,0.000433326,0.000421821,0.000418412,0.000405311,0.000401796,0.000398169,0.000394955,0.000392137,0.000388347,0.00038518,0.000381582,0.0003778,0.000373876,0.000369684,0.000365217,0.000360502
TLS_OOS_FO..PC,Timor-Leste,Other Oilseeds,Per-capita food consumption [kg/p/d],176,TLS,10,OOS,211,FO..PC,2.365169526,2.299892984,2.33586103,1.865535889,1.824621529,1.783977402,1.740643898,1.709090913,1.677619121,1.670406753,1.674682323,1.671233134,1.6711107,1.671271852,1.669709553,1.668094665,1.666200921,1.664299994,1.661996766,1.659488616,1.656846973
TLS_PK_FO..PC,Timor-Leste,Ovine,Per-capita food consumption [kg/p/d],176,TLS,16,PK,211,FO..PC,5.964443008,6.127907022,6.321681232,6.741350772,7.303678237,7.602089172,7.456549975,7.832829901,7.740665697,7.387630531,7.497995066,7.533781688,7.562871179,7.598618094,7.627126815,7.656125569,7.674479695,7.690630734,7.704261246,7.718555829,7.722649605
TLS_PS_FO..PC,Timor-Leste,Pork,Per-capita food consumption [kg/p/d],176,TLS,6,PS,211,FO..PC,8.319725047,7.05731385,7.179851248,8.298953355,8.372115242,8.452156689,8.541194176,8.633397661,8.730087314,8.828292487,8.882462364,8.90909151,8.913483061,8.931688381,8.935609313,8.942121441,8.948561629,8.951389118,8.953487574,8.953018671,8.95262817
TLS_PT_FO..PC,Timor-Leste,Poultry,Per-capita food consumption [kg/p/d],176,TLS,17,PT,211,FO..PC,6.146642412,6.358566823,6.738396213,7.098470994,7.55267257,7.855424009,7.88013107,7.720065905,7.605697896,7.426188456,7.476560788,7.507985255,7.535048609,7.555962895,7.575094184,7.590163022,7.597173993,7.605523504,7.610631239,7.612220626,7.611638141
TLS_RI_FO..PC,Timor-Leste,Pulses,Per-capita food consumption [kg/p/d],176,TLS,4,RI,211,FO..PC,119.6795304,120.1826235,119.2607409,118.4132394,117.434648,116.4197995,115.3987223,114.1362831,113.166224,112.6328813,111.9375152,110.6768576,109.1441,107.3199962,106.17014,104.9431442,103.7155098,102.5223144,101.310522,100.1236795,98.88494017
TLS_RT_FO..PC,Timor-Leste,Rice and products,Per-capita food consumption [kg/p/d],176,TLS,5,RT,211,FO..PC,10.30602692,10.62022817,10.17170083,10.4314511,10.49076876,10.55727456,10.63901732,10.71477828,10.79872631,10.88443162,11.01122088,11.1100626,11.21836374,11.31495165,11.41564693,11.50719336,11.59263587,11.67215949,11.74220724,11.80528791,11.85695199
TLS_SB_FO..PC,Timor-Leste,Roots and Tubers,Per-capita food consumption [kg/p/d],176,TLS,9,SB,211,FO..PC,0.463684391,0.45469692,0.444776787,0.434409646,0.424220049,0.414592679,0.405542486,0.396895487,0.388567581,0.380446039,0.372448234,0.364586941,0.356893642,0.349375651,0.342038185,0.334886603,0.327917962,0.321133398,0.314535955,0.30813014,0.301918019
TLS_SH_FO..PC,Timor-Leste,Soybeans,Per-capita food consumption [kg/p/d],176,TLS,15,SH,211,FO..PC,0.282745005,0.290377826,0.2856631,0.283404519,0.289209542,0.291487305,0.289220983,0.300789873,0.298714056,0.294510414,0.291020218,0.290011384,0.288833973,0.288043291,0.287060537,0.286041475,0.284876695,0.28358177,0.282298322,0.280875483,0.279279609
TLS_SU_FO..PC,Timor-Leste,Sugar,Per-capita food consumption [kg/p/d],176,TLS,7,SU,211,FO..PC,9.224039641,9.666225096,10.09203529,10.44292241,10.72992697,10.94494982,11.50158207,11.7998772,12.11962129,12.50320717,12.89700329,13.31827978,13.76130263,14.18678701,14.62019279,15.07280993,15.55650953,16.04114136,16.52014514,17.01595548,17.5214454
TLS_VL_FO..PC,Timor-Leste,Vegetable Oils,Per-capita food consumption [kg/p/d],176,TLS,12,VL,211,FO..PC,0.285350938,0.330903257,0.329292788,0.323554927,0.374970533,0.375986828,0.40171322,0.419049438,0.428811064,0.427296889,0.432848892,0.437282192,0.442032704,0.44718204,0.451494248,0.455187026,0.458801186,0.462272885,0.465516338,0.468599119,0.471422946
TLS_WT_FO..PC,Timor-Leste,Wheat and products,Per-capita food consumption [kg/p/d],176,TLS,2,WT,211,FO..PC,11.64650412,11.5260844,11.74073143,11.96711208,12.30539597,12.71465573,13.01281121,13.42538584,13.44287355,13.46160389,13.43958163,13.43001308,13.41452429,13.39161964,13.37534786,13.35925509,13.34375851,13.33046528,13.31877497,13.30876845,13.301946
TON_BT_FO..PC,Tonga,Bovine,Per-capita food consumption [kg/p/d],219,TON,19,BT,211,FO..PC,4.482203427,3.37673566,3.426321839,3.368948618,3.804893351,2.950650707,2.885212605,3.188467527,3.333084535,2.746878105,2.820243764,2.821094687,2.827390321,2.840599349,2.852479378,2.864904259,2.876577265,2.887789307,2.898381679,2.908389471,2.917400527
TON_BV_FO..PC,Tonga,Butter,Per-capita food consumption [kg/p/d],219,TON,14,BV,211,FO..PC,21.18494764,20.77401882,19.9414876,18.2534242,17.91842175,16.40943493,15.68060685,14.79458899,14.89505455,15.49142259,15.55710783,15.64153191,15.77871742,15.9126637,16.02137862,16.09961034,16.15955733,16.20890387,16.26976376,16.3320557,16.39376938
TON_CN_FO..PC,Tonga,Coconuts,Per-capita food consumption [kg/p/d],219,TON,11,CN,211,FO..PC,9.602734763,9.562331743,9.52825637,9.494151339,9.453404378,9.401677399,9.335150432,9.257545187,9.17363836,9.087521893,9.006006799,8.929129801,8.854807823,8.782175946,8.710042864,8.636100682,8.561204066,8.486227038,8.410287433,8.335625431,8.260707922
TON_EG_FO..PC,Tonga,Eggs,Per-capita food consumption [kg/p/d],219,TON,20,EG,211,FO..PC,2.789035521,2.816089517,2.709062337,2.993133766,3.001779188,2.989630066,2.982645736,2.717453557,2.685725303,2.65387772,2.645168408,2.644247955,2.647223305,2.651053402,2.656229669,2.658536455,2.660702968,2.660680073,2.66166775,2.662449101,2.662003442
TON_FH_FO..PC,Tonga,Fish,Per-capita food consumption [kg/p/d],219,TON,21,FH,211,FO..PC,13.06261221,13.05734173,13.47137821,13.59192138,14.25846684,14.9762203,15.84027023,15.92452237,18.44090299,18.95911227,18.37614111,18.40363094,18.82606499,19.19959522,19.56260548,19.88710676,20.49330667,21.01781519,21.54607564,22.06579905,22.57350216
TON_HFCS_FO..PC,Tonga,HFCS,Per-capita food consumption [kg/p/d],219,TON,8,HFCS,211,FO..PC,0.038072865,0.037912675,0.037777573,0.037642354,0.037480801,0.037275714,0.037011948,0.036704259,0.036371586,0.036030152,0.035706961,0.03540216,0.035107489,0.034819518,0.034533525,0.03424036,0.03394341,0.033646142,0.033345057,0.033049037,0.032752005
TON_MA_FO..PC,Tonga,Maize and products,Per-capita food consumption [kg/p/d],219,TON,1,MA,211,FO..PC,0.000759061,0.000755807,0.000753076,0.000750265,0.000747096,0.000742889,0.000737712,0.000731514,0.000815569,0.00082809,0.000825004,0.000825045,0.000824822,0.000825407,0.000825894,0.000825869,0.000825494,0.000824821,0.000823861,0.000822701,0.000821334
TON_MK_FO..PC,Tonga,Milk and Dairy,Per-capita food consumption [kg/p/d],219,TON,18,MK,211,FO..PC,0.99607547,1.109393474,1.194951919,1.096024686,1.310432343,1.019911099,1.187628782,1.112759345,1.25513158,1.302532782,1.306735828,1.317719691,1.330805457,1.345018136,1.360204073,1.374810713,1.389345732,1.403573622,1.41791057,1.432399334,1.44665671
TON_OCG_FO..PC,Tonga,Other Coarse Grains,Per-capita food consumption [kg/p/d],219,TON,3,OCG,211,FO..PC,0.003660537,0.004024774,0.004388736,0.004749911,0.004729568,0.005076896,0.005041041,0.004999076,0.004953779,0.004907248,0.004981463,0.005079877,0.005177774,0.005279161,0.005384023,0.005488891,0.005593826,0.005698606,0.00580301,0.005907959,0.006011966
TON_OOS_FO..PC,Tonga,Other Oilseeds,Per-capita food consumption [kg/p/d],219,TON,10,OOS,211,FO..PC,0.344162014,0.34271397,0.341492708,0.340270384,0.338810013,0.336956118,0.334571791,0.331790419,0.328783199,0.325696785,0.327860164,0.330011761,0.332080867,0.334045079,0.335859132,0.337437424,0.338807463,0.339999885,0.340977733,0.341829104,0.342491355
TON_PK_FO..PC,Tonga,Ovine,Per-capita food consumption [kg/p/d],219,TON,16,PK,211,FO..PC,15.23801563,16.07686987,16.02519557,15.79546209,15.86386392,15.99054405,16.1365909,16.40619423,16.19306572,15.96175839,15.76199003,15.92028286,15.98403276,16.06467857,16.16603327,16.2410054,16.31024917,16.35803139,16.41691706,16.48725451,16.54164093
TON_PS_FO..PC,Tonga,Pork,Per-capita food consumption [kg/p/d],219,TON,6,PS,211,FO..PC,0.000484591,0.000560845,0.00064386,0.00063881,0.000762785,0.000772024,0.000788508,0.000802889,0.000815498,0.000828164,0.000841,0.000857288,0.000873162,0.000890463,0.000907771,0.00092516,0.000942989,0.000960649,0.000978581,0.000996621,0.001014725
TON_PT_FO..PC,Tonga,Poultry,Per-capita food consumption [kg/p/d],219,TON,17,PT,211,FO..PC,48.3444759,55.23500658,66.00990402,60.62492167,67.18552222,62.46455432,70.63359841,72.51540138,70.50807682,71.90544625,73.11533175,74.56650571,76.13896725,78.03014615,79.90503776,81.76773187,83.64654374,85.46473481,87.38459238,89.3298327,91.27355791
TON_RI_FO..PC,Tonga,Pulses,Per-capita food consumption [kg/p/d],219,TON,4,RI,211,FO..PC,4.430632453,4.480734092,4.595273656,4.69852421,4.798390561,4.724883787,5.022132293,5.158132152,5.15859294,5.244282502,5.223184323,5.240476957,5.248110155,5.258197287,5.264724583,5.270433628,5.27383379,5.275635481,5.276327274,5.276727341,5.273477657
TON_RT_FO..PC,Tonga,Rice and products,Per-capita food consumption [kg/p/d],219,TON,5,RT,211,FO..PC,47.98409685,49.43002016,49.82196209,50.60578494,51.22324788,51.65671111,51.90901308,52.20064492,52.59803159,52.98185254,54.53554029,54.66965386,55.41881923,55.89143222,56.48225014,57.0357595,57.56347505,58.09738442,58.59299402,59.08840546,59.57037498
TON_SB_FO..PC,Tonga,Roots and Tubers,Per-capita food consumption [kg/p/d],219,TON,9,SB,211,FO..PC,0.000864246,0.00086061,0.000857543,0.000854474,0.000850806,0.000846151,0.000840164,0.000833179,0.000825627,0.000817877,0.000810541,0.000803622,0.000796933,0.000790396,0.000783904,0.000777249,0.000770508,0.00076376,0.000756926,0.000750206,0.000743464
TON_SH_FO..PC,Tonga,Soybeans,Per-capita food consumption [kg/p/d],219,TON,15,SH,211,FO..PC,2.183369677,1.962135855,2.403984091,2.312398441,1.981455721,2.363848327,2.257994836,1.876747366,1.772833481,1.844640067,1.867937508,1.875079811,1.895464059,1.912643596,1.928415356,1.94036418,1.951568679,1.959463116,1.967214977,1.97479097,1.982176268
TON_SU_FO..PC,Tonga,Sugar,Per-capita food consumption [kg/p/d],219,TON,7,SU,211,FO..PC,0.000591169,0.000634468,0.000599619,0.000571496,0.000627391,0.00069487,0.00072207,0.000804928,0.000804133,0.000840339,0.000852754,0.000874779,0.000891769,0.000910865,0.000929437,0.000948343,0.000966517,0.000983388,0.001000337,0.001017273,0.001034481
TON_VL_FO..PC,Tonga,Vegetable Oils,Per-capita food consumption [kg/p/d],219,TON,12,VL,211,FO..PC,15.23909542,15.43150837,17.44793184,16.8998967,16.43018173,16.58145584,17.65050677,20.76134244,21.91601714,21.7420678,21.56576982,21.58103763,21.65179803,21.76925982,21.88008146,21.96488268,22.05607699,22.14508776,22.23040639,22.31685144,22.39839302
TON_WT_FO..PC,Tonga,Wheat and products,Per-capita food consumption [kg/p/d],219,TON,2,WT,211,FO..PC,49.72109022,50.74142256,51.02900316,51.77968024,51.73636966,52.48418281,53.26053581,54.04309906,54.61157676,54.95811494,54.87785648,55.12317901,55.25298475,55.42939028,55.60404856,55.74277033,55.86302223,55.95834559,56.03452477,56.09475725,56.13561979
