"iso3","country","food","base","high","diff","pdiff"
"VCT","St. Vincent & Grenadines","Poultry",192.201696328767,190.996076493151,-1.20561983561645,-0.627268051554651
"VCT","St. Vincent & Grenadines","Pulses",32.9892300547945,32.9689920821918,-0.0202379726027361,-0.0613472111022935
"VCT","St. Vincent & Grenadines","Rice",81.1086446849315,81.0781048767123,-0.0305398082191685,-0.0376529633034816
"VCT","St. Vincent & Grenadines","Roots tubers",59.6720683287671,59.6729176438356,0.000849315068490198,0.00142330422302582
"VCT","St. Vincent & Grenadines","Sheep",2.46134964383562,2.4520937260274,-0.00925591780821902,-0.376050506737237
"VCT","St. Vincent & Grenadines","Sugar",165.555759369863,165.47864,-0.0771193698630111,-0.0465821123689941
"VCT","St. Vincent & Grenadines","Vegetable oils",28.1267171232877,28.0710866849315,-0.0556304383561662,-0.197785038731401
"VCT","St. Vincent & Grenadines","Wheat",98.7259630684932,98.7045446849315,-0.0214183835616374,-0.0216947831106777
"SUR","Suriname","Beef and veal",5.95236421917808,5.91573664109589,-0.036627578082192,-0.61534504162532
"SUR","Suriname","Butter",0.608066309589041,0.608186375342466,0.000120065753424652,0.0197455033326542
"SUR","Suriname","Eggs",22.777876969863,22.6653809232877,-0.112496046575343,-0.493882931777113
"SUR","Suriname","Fish",76.0376852054794,81.921609260274,5.88392405479452,7.73816830285427
"SUR","Suriname","Maize",0.000434605479452055,0.000434438356164384,-1.67123287671265e-07,-0.0384540222276931
"SUR","Suriname","Milk",18.8709586547945,18.8285853917808,-0.0423732630136972,-0.224542185634706
"SUR","Suriname","Other coarse grains",0.00233778082191781,0.00233698356164384,-7.9726027397268e-07,-0.0341032943079174
"SUR","Suriname","Other oilseeds",0.596980323287671,0.597055057534247,7.47342465753958e-05,0.0125187118670548
"SUR","Suriname","Pork",16.6252598438356,16.5543785452055,-0.0708812986301352,-0.426347012292965
"SUR","Suriname","Poultry",102.724216575342,102.079860383562,-0.644356191780832,-0.627268051548714
"SUR","Suriname","Pulses",8.08950220821918,8.0845395260274,-0.00496268219178159,-0.061347188789186
"SUR","Suriname","Rice",318.970280273973,318.850178630137,-0.120101643835629,-0.0376529260758935
"SUR","Suriname","Roots tubers",25.0359795726027,25.0363359178082,0.00035634520548093,0.00142333238628651
"SUR","Suriname","Sheep",0.187053950684932,0.186350531506849,-0.000703419178082195,-0.376051495040067
"SUR","Suriname","Sugar",103.349331287671,103.301188958904,-0.0481423287671349,-0.0465821386237434
"SUR","Suriname","Vegetable oils",18.3172745260274,18.281045690411,-0.0362288356164381,-0.197785077495889
"SUR","Suriname","Wheat",121.668440575342,121.642044876712,-0.0263956986301521,-0.0216947784530917
"SWE","Sweden","Beef and veal",27.6340807945205,27.6529438356164,0.0188630410958891,0.0682600634924299
"SWE","Sweden","Butter",13.716682769863,13.7215636136986,0.00488084383561792,0.0355832668693166
"SWE","Sweden","Eggs",40.8606496438356,40.8654637534247,0.0048141095890447,0.0117817744725235
"SWE","Sweden","Fish",68.7497495890411,71.4782764109589,2.72852682191781,3.96878074207959
"SWE","Sweden","Maize",29.0374213150685,29.0807697534247,0.0433484383561663,0.149284738082687
"SWE","Sweden","Milk",60.239643369863,60.2377936712329,-0.00184969863013278,-0.00307056703303485
"SWE","Sweden","Other coarse grains",27.4473133972603,27.4415459452055,-0.0057674520547932,-0.0210128108763056
"SWE","Sweden","Other oilseeds",3.22184815890411,3.22029370136986,-0.00155445753424622,-0.0482473865178971
"SWE","Sweden","Pork",95.5347949589041,95.7271440821918,0.192349123287661,0.201339337537076
"SWE","Sweden","Poultry",71.0387691780822,70.9798957534247,-0.0588734246575348,-0.0828750629250755
"SWE","Sweden","Pulses",11.2320425671233,11.2394215287671,0.00737896164383736,0.0656956346073325
"SWE","Sweden","Rice",17.4944251643836,17.4903313041096,-0.0040938602739732,-0.0234009419315348
"SWE","Sweden","Roots tubers",34.4713703835616,34.4710129589041,-0.000357424657537437,-0.0010368739436825
"SWE","Sweden","Sheep",4.03979923835616,4.0404485369863,0.00064929863013696,0.0160725469714472
"SWE","Sweden","Sugar",98.4986883013699,98.5278595068493,0.0291712054794623,0.0296158314212359
"SWE","Sweden","Vegetable oils",65.6423361369863,65.4504405753425,-0.19189556164383,-0.292335058343096
"SWE","Sweden","Wheat",308.623987671233,308.615130136986,-0.00885753424659918,-0.00287000835982808
"CHE","Switzerland","Beef and veal",34.1949666575343,34.230188739726,0.0352220821917779,0.103003703862414
"CHE","Switzerland","Butter",11.1827277123288,11.1910721945205,0.00834448219178027,0.0746193809456759
"CHE","Switzerland","Eggs",21.1386919863014,21.1357537534247,-0.00293823287671256,-0.0138997856566368
"CHE","Switzerland","Fish",42.8060100547945,42.8701501643836,0.064140109589042,0.149839028461047
"CHE","Switzerland","Maize",7.71780254794521,7.72020378356164,0.00240123561643927,0.0311129444103047
"CHE","Switzerland","Milk",67.7071182191781,67.7053975616438,-0.00172065753424307,-0.00254132442717919
"CHE","Switzerland","Other coarse grains",13.910993830137,13.9193974630137,0.00840363287671243,0.0604100108110656
"CHE","Switzerland","Other oilseeds",1.01505484109589,1.01675164657534,0.00169680547945213,0.167163921667542
"CHE","Switzerland","Pork",60.752525260274,60.8112118082192,0.0586865479452102,0.0965993556544148
"CHE","Switzerland","Poultry",44.2776547123288,44.2785475890411,0.00089287671232874,0.00201654021228032
"CHE","Switzerland","Pulses",4.28974975616438,4.29232331780822,0.00257356164383533,0.0599932814294613
"CHE","Switzerland","Rice",21.8999261205479,21.896067290411,-0.00385883013698545,-0.0176202883778902
"CHE","Switzerland","Roots tubers",21.3516985205479,21.3520999616438,0.000401441095890357,0.00188013658727912
"CHE","Switzerland","Sheep",3.11502769041096,3.11335702739726,-0.00167066301369893,-0.0536323647729283
"CHE","Switzerland","Sugar",96.4879586027397,96.4948281095891,0.00686950684932483,0.00711954833411697
"CHE","Switzerland","Vegetable oils",41.1428967945205,41.0976298356164,-0.0452669589041075,-0.110023752411464
"CHE","Switzerland","Wheat",169.635636931507,169.62431490411,-0.0113220273972617,-0.00667432127002485
"TWN","Taiwan","Beef and veal",17.0302161424658,16.9639650684932,-0.0662510739726011,-0.389020746527112
"TWN","Taiwan","Butter",2.59307716986301,2.59279628219178,-0.000280887671232857,-0.010832214116007
"TWN","Taiwan","Eggs",37.3807154520548,37.2582356712329,-0.122479780821917,-0.327654993599606
"TWN","Taiwan","Fish",93.7706306575342,99.8424104109589,6.07177975342467,6.47514014873144
