"iso3","country","nutrient_label","base","high","diff","pdiff"
"IRL","Ireland","Calcium (mg/p/d)",946.636743801005,949.939147525452,3.30240372444689,0.348856490736546
"IRL","Ireland","DHA+EPA fatty acids (g/p/d)",0.446083669918295,0.466574763628222,0.020491093709927,4.59355387604306
"IRL","Ireland","Iron (mg/p/d)",18.1548273541432,18.214254407069,0.059427052925848,0.327334718015294
"IRL","Ireland","Protein (g/p/d)",101.781272343848,102.28717179704,0.505899453191901,0.497045715328472
"IRL","Ireland","Vitamin A, RAE (mg/p/d retinol)",703.057948775454,702.945685669433,-0.112263106021487,-0.0159678311321308
"IRL","Ireland","Vitamin B12 (ug/p/d)",6.83236957754998,6.90179888207237,0.0694293045223899,1.01618192245518
"IRL","Ireland","Zinc (mg/p/d)",11.1315608467688,11.1661359375754,0.0345750908066726,0.310604157697336
"IRN","Iran","Calcium (mg/p/d)",538.324639264324,547.024877248549,8.7002379842246,1.61616937989581
"IRN","Iran","DHA+EPA fatty acids (g/p/d)",0.327260917157056,0.353750796815427,0.026489879658371,8.09442199468572
"IRN","Iran","Iron (mg/p/d)",25.6836835929518,25.7040079082927,0.020324315340833,0.0791331791145818
"IRN","Iran","Protein (g/p/d)",91.1637081752175,91.3147140022862,0.151005827068673,0.165642479986047
"IRN","Iran","Vitamin A, RAE (mg/p/d retinol)",692.014190985815,688.442803861637,-3.57138712417816,-0.516085821750347
"IRN","Iran","Vitamin B12 (ug/p/d)",5.54901959201863,5.5978469813507,0.0488273893320699,0.879928220154425
"IRN","Iran","Zinc (mg/p/d)",9.13369547596653,9.13796693371927,0.00427145775273985,0.0467659313142126
"IRQ","Iraq","Calcium (mg/p/d)",238.137501773277,238.291615022581,0.154113249303805,0.0647160771219189
"IRQ","Iraq","DHA+EPA fatty acids (g/p/d)",0.0758324069896098,0.0796609829749593,0.0038285759853495,5.04873330194315
"IRQ","Iraq","Iron (mg/p/d)",20.1265430335621,20.1306166244867,0.00407359092458393,0.0202398937452447
"IRQ","Iraq","Protein (g/p/d)",57.6028688230869,57.6558058791894,0.0529370561025075,0.0919000341199859
"IRQ","Iraq","Vitamin A, RAE (mg/p/d retinol)",231.587352988167,231.275732545212,-0.311620442955075,-0.13455848902552
"IRQ","Iraq","Vitamin B12 (ug/p/d)",1.68085136765045,1.68916582912718,0.00831446147673187,0.494657745280244
"IRQ","Iraq","Zinc (mg/p/d)",5.67825587315358,5.67815574642987,-0.000100126723711291,-0.00176333588954108
"ISL","Iceland","Calcium (mg/p/d)",1860.51383093764,1913.63289339892,53.1190624612709,2.85507484964519
"ISL","Iceland","DHA+EPA fatty acids (g/p/d)",2.83499790881495,3.18651860534917,0.35152069653422,12.3993282478701
"ISL","Iceland","Iron (mg/p/d)",31.7459470674676,32.6246811735993,0.878734106131631,2.76801981766086
"ISL","Iceland","Protein (g/p/d)",162.161785766575,168.524014509838,6.3622287432627,3.92338349826811
"ISL","Iceland","Vitamin A, RAE (mg/p/d retinol)",1161.29099231318,1160.3025598673,-0.988432445881017,-0.0851149670860838
"ISL","Iceland","Vitamin B12 (ug/p/d)",21.8626507172388,23.7545458466793,1.8918951294405,8.65354871149604
"ISL","Iceland","Zinc (mg/p/d)",17.3843403499179,17.7730602278465,0.388719877928658,2.23603467318502
"ISR","Israel","Calcium (mg/p/d)",1112.28890779787,1110.6911249612,-1.59778283666606,-0.143648185778404
"ISR","Israel","DHA+EPA fatty acids (g/p/d)",0.707169243023778,0.715342437240752,0.00817319421697393,1.15576211742839
"ISR","Israel","Iron (mg/p/d)",25.6001744486073,25.6017263502548,0.00155190164749541,0.00606207450113623
"ISR","Israel","Protein (g/p/d)",118.834636387933,118.900919796397,0.0662834084642014,0.055777852719489
"ISR","Israel","Vitamin A, RAE (mg/p/d retinol)",1199.1969608127,1199.0598208002,-0.137140012497412,-0.0114359873297604
"ISR","Israel","Vitamin B12 (ug/p/d)",12.5260956754111,12.5374084568329,0.0113127814217595,0.0903137075981835
"ISR","Israel","Zinc (mg/p/d)",14.486848305442,14.4876374033299,0.000789097887947676,0.00544699489709748
"ITA","Italy","Calcium (mg/p/d)",946.636743801005,949.939147525452,3.30240372444689,0.348856490736546
"ITA","Italy","DHA+EPA fatty acids (g/p/d)",0.446083669918295,0.466574763628222,0.020491093709927,4.59355387604306
"ITA","Italy","Iron (mg/p/d)",18.1548273541432,18.214254407069,0.059427052925848,0.327334718015294
"ITA","Italy","Protein (g/p/d)",101.781272343848,102.28717179704,0.505899453191901,0.497045715328472
"ITA","Italy","Vitamin A, RAE (mg/p/d retinol)",703.057948775454,702.945685669433,-0.112263106021487,-0.0159678311321308
"ITA","Italy","Vitamin B12 (ug/p/d)",6.83236957754998,6.90179888207237,0.0694293045223899,1.01618192245518
"ITA","Italy","Zinc (mg/p/d)",11.1315608467688,11.1661359375754,0.0345750908066726,0.310604157697336
"JAM","Jamaica","Calcium (mg/p/d)",758.103312701554,769.295050701708,11.1917380001539,1.47628137387652
"JAM","Jamaica","DHA+EPA fatty acids (g/p/d)",0.592922867752904,0.638888011023912,0.045965143271008,7.75229726679451
"JAM","Jamaica","Iron (mg/p/d)",26.3026921172573,26.5061511659995,0.203459048742189,0.773529370435429
"JAM","Jamaica","Protein (g/p/d)",80.4646299672258,81.3432756436439,0.878645676418088,1.09196509916962
"JAM","Jamaica","Vitamin A, RAE (mg/p/d retinol)",1451.17167908298,1447.68630634788,-3.4853727350976,-0.240176457777901
"JAM","Jamaica","Vitamin B12 (ug/p/d)",6.2444912592049,6.33008287867128,0.0855916194663795,1.37067402152594
"JAM","Jamaica","Zinc (mg/p/d)",9.91115660550897,9.98612492563332,0.0749683201243503,0.756403345323797
"JOR","Jordan","Calcium (mg/p/d)",435.918571902764,436.431932559848,0.513360657083183,0.117765264013044
"JOR","Jordan","DHA+EPA fatty acids (g/p/d)",0.0640982002973789,0.0675489036579659,0.003450703360587,5.38346372375156
"JOR","Jordan","Iron (mg/p/d)",19.2706917492741,19.2906397994805,0.0199480502063949,0.103514967007587
"JOR","Jordan","Protein (g/p/d)",66.531206781195,66.6323855942641,0.101178813069026,0.152077225055873
"JOR","Jordan","Vitamin A, RAE (mg/p/d retinol)",528.995250475379,528.380510582958,-0.614739892421085,-0.116208962532017
"JOR","Jordan","Vitamin B12 (ug/p/d)",3.72050729013932,3.74372700410711,0.0232197139677872,0.624100751779946
"JOR","Jordan","Zinc (mg/p/d)",7.08230103525111,7.08888815373793,0.00658711848681381,0.0930081685885336
"JPN","Japan","Calcium (mg/p/d)",744.838881820876,753.854848039558,9.01596621868214,1.21045858892881
"JPN","Japan","DHA+EPA fatty acids (g/p/d)",1.05228041397834,1.09510624488068,0.0428258309023402,4.06981165224099
"JPN","Japan","Iron (mg/p/d)",19.8953074099388,19.9374389491193,0.042131539180513,0.21176621357188
"JPN","Japan","Protein (g/p/d)",97.0054306882942,97.4058292376328,0.400398549338604,0.412758900710618
"JPN","Japan","Vitamin A, RAE (mg/p/d retinol)",665.408116768776,659.916648326791,-5.49146844198481,-0.825278247078108
"JPN","Japan","Vitamin B12 (ug/p/d)",8.69731284080737,8.91597724397357,0.2186644031662,2.51416049035556
"JPN","Japan","Zinc (mg/p/d)",10.7842082181728,10.8017761396951,0.01756792152222,0.162904138781517
"KAZ","Kazakhstan","Calcium (mg/p/d)",1073.69643391613,1073.67281713713,-0.0236167790021682,-0.00219957692473933
"KAZ","Kazakhstan","DHA+EPA fatty acids (g/p/d)",0.098885839456334,0.101242876116791,0.002357036660457,2.38359372122014
"KAZ","Kazakhstan","Iron (mg/p/d)",22.0405885870672,22.045682045376,0.00509345830882779,0.0231094477749859
"KAZ","Kazakhstan","Protein (g/p/d)",98.4092064268904,98.4796869247361,0.0704804978457076,0.0716198213609908
"KAZ","Kazakhstan","Vitamin A, RAE (mg/p/d retinol)",1593.72323613881,1593.71325082806,-0.0099853107508352,-0.0006265398235033
"KAZ","Kazakhstan","Vitamin B12 (ug/p/d)",12.6687678493529,12.6784037526554,0.00963590330250597,0.0760603037097891
"KAZ","Kazakhstan","Zinc (mg/p/d)",12.4063782681221,12.4108202021848,0.00444193406264404,0.0358036323465768
"KEN","Kenya","Calcium (mg/p/d)",519.008981720937,519.805125510333,0.796143789396069,0.153396919405172
"KEN","Kenya","DHA+EPA fatty acids (g/p/d)",0.0501717750652988,0.0541244431648741,0.0039526680995753,7.87827039093371
"KEN","Kenya","Iron (mg/p/d)",16.3093356654899,16.3217985415019,0.0124628760120267,0.0764155957523015
"KEN","Kenya","Protein (g/p/d)",59.1823290761666,59.3147258924176,0.13239681625096,0.223710047099646
"KEN","Kenya","Vitamin A, RAE (mg/p/d retinol)",711.726392031686,711.671557250316,-0.0548347813694363,-0.00770447491948494
"KEN","Kenya","Vitamin B12 (ug/p/d)",5.15307572644107,5.17065596132325,0.0175802348821792,0.34116003364695
"KEN","Kenya","Zinc (mg/p/d)",9.52691654123031,9.53618162009031,0.00926507885999506,0.0972516009760128
"KGZ","Kyrgyzstan","Calcium (mg/p/d)",1035.5172291572,1031.69136410072,-3.82586505647669,-0.369464162328863
"KGZ","Kyrgyzstan","DHA+EPA fatty acids (g/p/d)",0.0352492402189164,0.0369769415570904,0.001727701338174,4.90138603681686
"KGZ","Kyrgyzstan","Iron (mg/p/d)",22.1166333698358,22.0829317404438,-0.0337016293920591,-0.152381372103512
"KGZ","Kyrgyzstan","Protein (g/p/d)",83.0866352201219,82.7977585671005,-0.288876653021433,-0.347681251330145
"KGZ","Kyrgyzstan","Vitamin A, RAE (mg/p/d retinol)",1303.15744596842,1299.69279683328,-3.46464913513205,-0.265865736012993
"KGZ","Kyrgyzstan","Vitamin B12 (ug/p/d)",7.3937123855609,7.35932194992062,-0.0343904356402849,-0.465130828018758
"KGZ","Kyrgyzstan","Zinc (mg/p/d)",10.6033353814695,10.559656136735,-0.0436792447345145,-0.411938726477036
"KHM","Cambodia","Calcium (mg/p/d)",615.622921541402,642.05424492912,26.4313233877181,4.29342743144441
"KHM","Cambodia","DHA+EPA fatty acids (g/p/d)",1.11638963689167,1.18358717257508,0.06719753568341,6.01918303993811
"KHM","Cambodia","Iron (mg/p/d)",15.6859326849212,15.8901159036266,0.204183218705401,1.30169638495058
"KHM","Cambodia","Protein (g/p/d)",78.960855337115,80.5043829565072,1.54352761939219,1.95480103755496
"KHM","Cambodia","Vitamin A, RAE (mg/p/d retinol)",276.09316468318,276.866724060951,0.773559377770368,0.280180561028389
"KHM","Cambodia","Vitamin B12 (ug/p/d)",5.93933179083659,6.16991380412589,0.2305820132893,3.88228880637802
